AstroVIEW X
Type, Original
Time, 01/01/2002 01:24:35 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6040
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2249567 ,0.00255            ,0.00118            ,0.00423            ,0.00060            
2249568 ,0.00370            ,0.00173            ,0.00168            ,-0.00307           
2249569 ,-0.00162           ,-0.00083           ,-0.00690           ,-0.00635           
2249570 ,-0.00355           ,-0.00090           ,-0.00540           ,-0.00255           
2249571 ,-0.00235           ,-0.00122           ,-0.00002           ,0.00152            
2249572 ,-0.00240           ,-0.00498           ,-0.00020           ,0.00023            
2249573 ,-0.00067           ,-0.00257           ,0.00098            ,0.00045            
2249574 ,0.00285            ,0.00227            ,0.00460            ,0.00140            
2249575 ,0.00187            ,0.00107            ,0.00100            ,-0.00370           
2249576 ,-0.00228           ,-0.00122           ,-0.00670           ,-0.00693           
2249577 ,-0.00183           ,-0.00002           ,-0.00422           ,-0.00195           
2249578 ,-0.00322           ,-0.00145           ,0.00060            ,0.00170            
2249579 ,-0.00488           ,-0.00660           ,-0.00128           ,-0.00093           
2249580 ,-0.00135           ,-0.00300           ,0.00077            ,0.00090            
2249581 ,0.00318            ,0.00318            ,0.00625            ,0.00225            
2249582 ,0.00105            ,0.00050            ,0.00130            ,-0.00405           
2249583 ,-0.00243           ,-0.00180           ,-0.00667           ,-0.00775           
2249584 ,0.00018            ,0.00060            ,-0.00320           ,-0.00202           
2249585 ,-0.00233           ,-0.00098           ,0.00100            ,0.00195            
2249586 ,-0.00653           ,-0.00760           ,-0.00248           ,-0.00172           
2249587 ,-0.00167           ,-0.00372           ,0.00030            ,0.00102            
2249588 ,0.00493            ,0.00390            ,0.00707            ,0.00350            
2249589 ,0.00080            ,0.00035            ,0.00127            ,-0.00367           
2249590 ,-0.00302           ,-0.00252           ,-0.00800           ,-0.00875           
2249591 ,0.00135            ,0.00145            ,-0.00302           ,-0.00167           
2249592 ,-0.00117           ,0.00023            ,0.00162            ,0.00273            
2249593 ,-0.00805           ,-0.00867           ,-0.00325           ,-0.00257           
2249594 ,-0.00283           ,-0.00443           ,-0.00083           ,-0.00002           
2249595 ,0.00598            ,0.00468            ,0.00787            ,0.00450            
2249596 ,0.00080            ,0.00062            ,0.00115            ,-0.00325           
2249597 ,-0.00433           ,-0.00367           ,-0.00915           ,-0.01035           
2249598 ,0.00198            ,0.00112            ,-0.00317           ,-0.00202           
2249599 ,0.00070            ,0.00073            ,0.00252            ,0.00340            
2249600 ,-0.00943           ,-0.00938           ,-0.00362           ,-0.00317           
2249601 ,-0.00480           ,-0.00535           ,-0.00130           ,-0.00070           
2249602 ,0.00603            ,0.00590            ,0.00882            ,0.00523            
2249603 ,0.00057            ,0.00137            ,0.00207            ,-0.00217           
2249604 ,-0.00545           ,-0.00410           ,-0.00993           ,-0.01162           
2249605 ,0.00207            ,0.00118            ,-0.00360           ,-0.00255           
2249606 ,0.00273            ,0.00227            ,0.00315            ,0.00410            
2249607 ,-0.01010           ,-0.00880           ,-0.00365           ,-0.00317           
2249608 ,-0.00700           ,-0.00595           ,-0.00170           ,-0.00190           
2249609 ,0.00642            ,0.00648            ,0.00900            ,0.00590            
2249610 ,0.00073            ,0.00227            ,0.00215            ,-0.00112           
2249611 ,-0.00627           ,-0.00480           ,-0.01095           ,-0.01225           
2249612 ,0.00235            ,0.00090            ,-0.00422           ,-0.00338           
2249613 ,0.00485            ,0.00320            ,0.00400            ,0.00423            
2249614 ,-0.01062           ,-0.00920           ,-0.00333           ,-0.00362           
2249615 ,-0.00990           ,-0.00800           ,-0.00300           ,-0.00355           
2249616 ,0.00575            ,0.00618            ,0.00878            ,0.00560            
2249617 ,0.00207            ,0.00318            ,0.00268            ,-0.00028           
2249618 ,-0.00640           ,-0.00507           ,-0.01205           ,-0.01293           
2249619 ,0.00268            ,0.00045            ,-0.00517           ,-0.00425           
2249620 ,0.00632            ,0.00415            ,0.00482            ,0.00478            
2249621 ,-0.01093           ,-0.00920           ,-0.00278           ,-0.00295           
2249622 ,-0.01282           ,-0.01010           ,-0.00400           ,-0.00470           
2249623 ,0.00478            ,0.00537            ,0.00873            ,0.00537            
2249624 ,0.00373            ,0.00420            ,0.00380            ,0.00065            
2249625 ,-0.00625           ,-0.00535           ,-0.01210           ,-0.01315           
2249626 ,0.00198            ,-0.00038           ,-0.00612           ,-0.00557           
2249627 ,0.00853            ,0.00465            ,0.00525            ,0.00465            
2249628 ,-0.00900           ,-0.00822           ,-0.00200           ,-0.00240           
2249629 ,-0.01403           ,-0.01067           ,-0.00525           ,-0.00570           
2249630 ,0.00373            ,0.00462            ,0.00825            ,0.00512            
2249631 ,0.00470            ,0.00518            ,0.00540            ,0.00227            
2249632 ,-0.00667           ,-0.00560           ,-0.01222           ,-0.01270           
2249633 ,0.00052            ,-0.00175           ,-0.00765           ,-0.00653           
2249634 ,0.00970            ,0.00468            ,0.00505            ,0.00510            
2249635 ,-0.00703           ,-0.00725           ,-0.00148           ,-0.00138           
2249636 ,-0.01538           ,-0.01127           ,-0.00583           ,-0.00590           
2249637 ,0.00227            ,0.00412            ,0.00740            ,0.00450            
2249638 ,0.00493            ,0.00570            ,0.00543            ,0.00323            
2249639 ,-0.00743           ,-0.00515           ,-0.01220           ,-0.01203           
2249640 ,-0.00078           ,-0.00283           ,-0.00867           ,-0.00733           
2249641 ,0.01048            ,0.00455            ,0.00487            ,0.00490            
2249642 ,-0.00480           ,-0.00657           ,-0.00057           ,-0.00065           
2249643 ,-0.01713           ,-0.01177           ,-0.00567           ,-0.00653           
2249644 ,-0.00020           ,0.00330            ,0.00650            ,0.00353            
2249645 ,0.00553            ,0.00665            ,0.00603            ,0.00430            
2249646 ,-0.00643           ,-0.00420           ,-0.01180           ,-0.01108           
2249647 ,-0.00135           ,-0.00338           ,-0.00950           ,-0.00853           
2249648 ,0.01065            ,0.00480            ,0.00518            ,0.00450            
2249649 ,-0.00238           ,-0.00503           ,0.00125            ,-0.00012           
2249650 ,-0.01655           ,-0.01140           ,-0.00522           ,-0.00655           
2249651 ,-0.00165           ,0.00268            ,0.00535            ,0.00282            
2249652 ,0.00623            ,0.00742            ,0.00637            ,0.00532            
2249653 ,-0.00517           ,-0.00357           ,-0.01062           ,-0.01012           
2249654 ,-0.00257           ,-0.00443           ,-0.00980           ,-0.00933           
2249655 ,0.00995            ,0.00378            ,0.00532            ,0.00360            
2249656 ,-0.00095           ,-0.00415           ,0.00273            ,0.00080            
2249657 ,-0.01570           ,-0.01062           ,-0.00470           ,-0.00607           
2249658 ,-0.00325           ,0.00132            ,0.00362            ,0.00182            
2249659 ,0.00607            ,0.00725            ,0.00568            ,0.00523            
2249660 ,-0.00380           ,-0.00245           ,-0.00938           ,-0.00917           
2249661 ,-0.00252           ,-0.00530           ,-0.00970           ,-0.01000           
2249662 ,0.01005            ,0.00227            ,0.00415            ,0.00262            
2249663 ,0.00100            ,-0.00365           ,0.00287            ,0.00160            
2249664 ,-0.01430           ,-0.00995           ,-0.00457           ,-0.00557           
2249665 ,-0.00483           ,0.00032            ,0.00218            ,0.00062            
2249666 ,0.00490            ,0.00692            ,0.00540            ,0.00510            
2249667 ,-0.00322           ,-0.00170           ,-0.00783           ,-0.00805           
2249668 ,-0.00343           ,-0.00583           ,-0.00933           ,-0.01005           
2249669 ,0.00912            ,0.00118            ,0.00300            ,0.00195            
2249670 ,0.00285            ,-0.00305           ,0.00280            ,0.00252            
2249671 ,-0.01243           ,-0.00893           ,-0.00403           ,-0.00443           
2249672 ,-0.00665           ,-0.00043           ,0.00120            ,0.00045            
2249673 ,0.00302            ,0.00630            ,0.00445            ,0.00435            
2249674 ,-0.00280           ,-0.00030           ,-0.00693           ,-0.00717           
2249675 ,-0.00410           ,-0.00465           ,-0.00835           ,-0.00962           
2249676 ,0.00748            ,0.00127            ,0.00225            ,0.00048            
2249677 ,0.00343            ,-0.00230           ,0.00262            ,0.00232            
2249678 ,-0.01038           ,-0.00793           ,-0.00260           ,-0.00375           
2249679 ,-0.00795           ,-0.00188           ,0.00162            ,0.00002            
2249680 ,0.00125            ,0.00453            ,0.00410            ,0.00273            
2249681 ,-0.00220           ,0.00032            ,-0.00603           ,-0.00627           
2249682 ,-0.00370           ,-0.00395           ,-0.00770           ,-0.00877           
2249683 ,0.00587            ,0.00032            ,0.00168            ,-0.00020           
2249684 ,0.00305            ,-0.00270           ,0.00248            ,0.00187            
2249685 ,-0.00833           ,-0.00670           ,-0.00148           ,-0.00310           
2249686 ,-0.00780           ,-0.00138           ,0.00187            ,-0.00010           
2249687 ,-0.00005           ,0.00387            ,0.00302            ,0.00210            
2249688 ,-0.00162           ,0.00115            ,-0.00533           ,-0.00567           
2249689 ,-0.00260           ,-0.00298           ,-0.00640           ,-0.00803           
2249690 ,0.00505            ,-0.00050           ,0.00115            ,-0.00117           
2249691 ,0.00257            ,-0.00327           ,0.00218            ,0.00152            
2249692 ,-0.00572           ,-0.00517           ,-0.00072           ,-0.00255           
2249693 ,-0.00657           ,-0.00020           ,0.00215            ,0.00032            
2249694 ,-0.00150           ,0.00312            ,0.00193            ,0.00143            
2249695 ,-0.00150           ,0.00123            ,-0.00520           ,-0.00527           
2249696 ,-0.00112           ,-0.00148           ,-0.00500           ,-0.00698           
2249697 ,0.00487            ,-0.00093           ,0.00070            ,-0.00148           
2249698 ,0.00290            ,-0.00372           ,0.00112            ,0.00062            
2249699 ,-0.00398           ,-0.00430           ,-0.00012           ,-0.00245           
2249700 ,-0.00555           ,-0.00012           ,0.00210            ,0.00040            
2249701 ,-0.00280           ,0.00160            ,0.00057            ,0.00005            
2249702 ,-0.00207           ,0.00050            ,-0.00577           ,-0.00557           
2249703 ,0.00015            ,-0.00060           ,-0.00438           ,-0.00645           
2249704 ,0.00410            ,-0.00140           ,0.00045            ,-0.00190           
2249705 ,0.00205            ,-0.00488           ,-0.00025           ,-0.00060           
2249706 ,-0.00312           ,-0.00440           ,0.00000            ,-0.00222           
2249707 ,-0.00507           ,-0.00012           ,0.00260            ,0.00160            
2249708 ,-0.00540           ,0.00027            ,-0.00080           ,-0.00022           
2249709 ,-0.00353           ,-0.00022           ,-0.00670           ,-0.00567           
2249710 ,0.00157            ,0.00007            ,-0.00357           ,-0.00548           
2249711 ,0.00400            ,-0.00135           ,-0.00007           ,-0.00162           
2249712 ,0.00120            ,-0.00615           ,-0.00172           ,-0.00160           
2249713 ,-0.00152           ,-0.00427           ,-0.00040           ,-0.00170           
2249714 ,-0.00260           ,0.00073            ,0.00275            ,0.00275            
2249715 ,-0.00640           ,-0.00035           ,-0.00160           ,-0.00015           
2249716 ,-0.00530           ,-0.00095           ,-0.00772           ,-0.00603           
2249717 ,0.00137            ,0.00093            ,-0.00312           ,-0.00515           
2249718 ,0.00368            ,-0.00107           ,0.00055            ,-0.00155           
2249719 ,0.00012            ,-0.00700           ,-0.00228           ,-0.00245           
2249720 ,-0.00093           ,-0.00417           ,0.00035            ,-0.00155           
2249721 ,-0.00085           ,0.00182            ,0.00395            ,0.00353            
2249722 ,-0.00730           ,-0.00028           ,-0.00152           ,-0.00022           
2249723 ,-0.00725           ,-0.00190           ,-0.00857           ,-0.00665           
2249724 ,0.00157            ,0.00137            ,-0.00265           ,-0.00457           
2249725 ,0.00370            ,-0.00040           ,0.00137            ,-0.00085           
2249726 ,-0.00133           ,-0.00777           ,-0.00238           ,-0.00290           
2249727 ,-0.00090           ,-0.00405           ,0.00027            ,-0.00117           
2249728 ,0.00087            ,0.00260            ,0.00480            ,0.00423            
2249729 ,-0.00695           ,-0.00048           ,-0.00133           ,0.00012            
2249730 ,-0.00827           ,-0.00283           ,-0.00922           ,-0.00727           
2249731 ,0.00225            ,0.00218            ,-0.00160           ,-0.00433           
2249732 ,0.00493            ,0.00030            ,0.00265            ,-0.00072           
2249733 ,-0.00188           ,-0.00807           ,-0.00233           ,-0.00395           
2249734 ,-0.00088           ,-0.00500           ,0.00002            ,-0.00215           
2249735 ,0.00262            ,0.00357            ,0.00555            ,0.00425            
2249736 ,-0.00638           ,0.00012            ,-0.00117           ,-0.00017           
2249737 ,-0.00988           ,-0.00375           ,-0.01003           ,-0.00830           
2249738 ,0.00177            ,0.00157            ,-0.00207           ,-0.00507           
2249739 ,0.00600            ,0.00118            ,0.00357            ,-0.00050           
2249740 ,-0.00270           ,-0.00862           ,-0.00260           ,-0.00438           
2249741 ,-0.00220           ,-0.00565           ,-0.00052           ,-0.00317           
2249742 ,0.00368            ,0.00410            ,0.00607            ,0.00445            
2249743 ,-0.00545           ,0.00068            ,-0.00072           ,0.00005            
2249744 ,-0.01215           ,-0.00485           ,-0.01127           ,-0.00865           
2249745 ,0.00015            ,0.00087            ,-0.00248           ,-0.00520           
2249746 ,0.00630            ,0.00155            ,0.00423            ,0.00043            
2249747 ,-0.00300           ,-0.00930           ,-0.00280           ,-0.00422           
2249748 ,-0.00280           ,-0.00690           ,-0.00130           ,-0.00403           
2249749 ,0.00478            ,0.00450            ,0.00623            ,0.00425            
2249750 ,-0.00360           ,0.00168            ,-0.00005           ,0.00073            
2249751 ,-0.01322           ,-0.00512           ,-0.01110           ,-0.00880           
2249752 ,-0.00152           ,0.00032            ,-0.00280           ,-0.00598           
2249753 ,0.00655            ,0.00198            ,0.00465            ,0.00043            
2249754 ,-0.00288           ,-0.00872           ,-0.00228           ,-0.00403           
2249755 ,-0.00338           ,-0.00767           ,-0.00157           ,-0.00470           
2249756 ,0.00562            ,0.00407            ,0.00635            ,0.00455            
2249757 ,-0.00165           ,0.00230            ,0.00070            ,0.00195            
2249758 ,-0.01375           ,-0.00505           ,-0.01108           ,-0.00840           
2249759 ,-0.00307           ,0.00032            ,-0.00327           ,-0.00648           
2249760 ,0.00623            ,0.00262            ,0.00485            ,0.00073            
2249761 ,-0.00248           ,-0.00788           ,-0.00217           ,-0.00348           
2249762 ,-0.00353           ,-0.00772           ,-0.00265           ,-0.00490           
2249763 ,0.00590            ,0.00373            ,0.00565            ,0.00435            
2249764 ,0.00027            ,0.00277            ,0.00082            ,0.00295            
2249765 ,-0.01310           ,-0.00460           ,-0.01080           ,-0.00720           
2249766 ,-0.00420           ,-0.00040           ,-0.00427           ,-0.00675           
2249767 ,0.00648            ,0.00307            ,0.00528            ,0.00098            
2249768 ,-0.00117           ,-0.00683           ,-0.00095           ,-0.00275           
2249769 ,-0.00370           ,-0.00795           ,-0.00300           ,-0.00510           
2249770 ,0.00568            ,0.00325            ,0.00450            ,0.00362            
2249771 ,0.00180            ,0.00340            ,0.00132            ,0.00295            
2249772 ,-0.01255           ,-0.00453           ,-0.01005           ,-0.00650           
2249773 ,-0.00670           ,-0.00220           ,-0.00500           ,-0.00717           
2249774 ,0.00473            ,0.00198            ,0.00455            ,0.00030            
2249775 ,-0.00045           ,-0.00607           ,0.00015            ,-0.00238           
2249776 ,-0.00420           ,-0.00798           ,-0.00288           ,-0.00503           
2249777 ,0.00493            ,0.00255            ,0.00362            ,0.00265            
2249778 ,0.00220            ,0.00350            ,0.00118            ,0.00277            
2249779 ,-0.01140           ,-0.00412           ,-0.00962           ,-0.00650           
2249780 ,-0.00800           ,-0.00327           ,-0.00580           ,-0.00825           
2249781 ,0.00348            ,0.00043            ,0.00345            ,-0.00152           
2249782 ,0.00045            ,-0.00593           ,0.00045            ,-0.00290           
2249783 ,-0.00393           ,-0.00745           ,-0.00240           ,-0.00527           
2249784 ,0.00365            ,0.00173            ,0.00293            ,0.00143            
2249785 ,0.00282            ,0.00328            ,0.00095            ,0.00293            
2249786 ,-0.00903           ,-0.00307           ,-0.00845           ,-0.00510           
2249787 ,-0.00793           ,-0.00288           ,-0.00505           ,-0.00748           
2249788 ,0.00207            ,0.00027            ,0.00295            ,-0.00167           
2249789 ,0.00077            ,-0.00505           ,0.00077            ,-0.00235           
2249790 ,-0.00330           ,-0.00630           ,-0.00152           ,-0.00430           
2249791 ,0.00310            ,0.00145            ,0.00243            ,0.00073            
2249792 ,0.00257            ,0.00295            ,0.00065            ,0.00287            
2249793 ,-0.00765           ,-0.00210           ,-0.00743           ,-0.00407           
2249794 ,-0.00827           ,-0.00240           ,-0.00475           ,-0.00688           
2249795 ,0.00020            ,-0.00085           ,0.00157            ,-0.00293           
2249796 ,0.00052            ,-0.00472           ,0.00050            ,-0.00252           
2249797 ,-0.00210           ,-0.00500           ,-0.00043           ,-0.00367           
2249798 ,0.00290            ,0.00118            ,0.00235            ,-0.00028           
2249799 ,0.00215            ,0.00200            ,-0.00017           ,0.00195            
2249800 ,-0.00557           ,-0.00145           ,-0.00672           ,-0.00388           
2249801 ,-0.00757           ,-0.00243           ,-0.00380           ,-0.00612           
2249802 ,-0.00152           ,-0.00230           ,0.00100            ,-0.00370           
2249803 ,0.00007            ,-0.00522           ,0.00055            ,-0.00265           
2249804 ,-0.00112           ,-0.00422           ,0.00068            ,-0.00293           
2249805 ,0.00218            ,0.00073            ,0.00175            ,-0.00035           
2249806 ,0.00137            ,0.00125            ,-0.00105           ,0.00105            
2249807 ,-0.00427           ,-0.00083           ,-0.00622           ,-0.00355           
2249808 ,-0.00648           ,-0.00148           ,-0.00285           ,-0.00560           
2249809 ,-0.00307           ,-0.00327           ,0.00052            ,-0.00483           
2249810 ,-0.00112           ,-0.00648           ,0.00048            ,-0.00327           
2249811 ,-0.00038           ,-0.00403           ,0.00215            ,-0.00200           
2249812 ,0.00152            ,0.00057            ,0.00245            ,-0.00040           
2249813 ,0.00043            ,0.00035            ,-0.00193           ,-0.00010           
2249814 ,-0.00307           ,-0.00010           ,-0.00590           ,-0.00320           
2249815 ,-0.00445           ,-0.00015           ,-0.00240           ,-0.00448           
2249816 ,-0.00417           ,-0.00372           ,-0.00052           ,-0.00567           
2249817 ,-0.00162           ,-0.00698           ,-0.00050           ,-0.00383           
