AstroVIEW X
Type, Original
Time, 01/01/2002 12:28:49 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6015
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
Units, Volts , Volts , Volts , Volts 
 SAMPLE,1:Waveform 1, 1:Waveform 2, 1:Waveform 3, 1:Waveform 4
2536277 ,-0.08363           ,-0.09845           ,-0.06367           ,-0.09708           
2536278 ,-0.07512           ,-0.09468           ,-0.06388           ,-0.08827           
2536279 ,-0.07788           ,-0.09830           ,-0.07540           ,-0.09163           
2536280 ,-0.08410           ,-0.10385           ,-0.08532           ,-0.09655           
2536281 ,-0.07610           ,-0.09755           ,-0.07950           ,-0.09313           
2536282 ,-0.07410           ,-0.09373           ,-0.07417           ,-0.09092           
2536283 ,-0.08827           ,-0.10023           ,-0.07915           ,-0.09820           
2536284 ,-0.09732           ,-0.10373           ,-0.08087           ,-0.09928           
2536285 ,-0.09123           ,-0.09942           ,-0.08085           ,-0.09287           
2536286 ,-0.08965           ,-0.09768           ,-0.09153           ,-0.09505           
2536287 ,-0.09153           ,-0.09723           ,-0.10380           ,-0.09882           
2536288 ,-0.08113           ,-0.08750           ,-0.10325           ,-0.09685           
2536289 ,-0.07505           ,-0.08022           ,-0.10055           ,-0.09220           
2536290 ,-0.08470           ,-0.08465           ,-0.10555           ,-0.09670           
2536291 ,-0.09323           ,-0.09018           ,-0.10735           ,-0.09892           
2536292 ,-0.08475           ,-0.08372           ,-0.10528           ,-0.09730           
2536293 ,-0.07793           ,-0.07763           ,-0.10942           ,-0.10283           
2536294 ,-0.07958           ,-0.07617           ,-0.11615           ,-0.11138           
2536295 ,-0.07405           ,-0.06925           ,-0.11283           ,-0.11497           
2536296 ,-0.07035           ,-0.06110           ,-0.10790           ,-0.11565           
2536297 ,-0.07853           ,-0.05957           ,-0.11033           ,-0.12152           
2536298 ,-0.08920           ,-0.06193           ,-0.11065           ,-0.11975           
2536299 ,-0.08663           ,-0.05980           ,-0.10557           ,-0.11190           
2536300 ,-0.08387           ,-0.05807           ,-0.10260           ,-0.10815           
2536301 ,-0.08760           ,-0.06000           ,-0.10123           ,-0.10610           
2536302 ,-0.08592           ,-0.05840           ,-0.09310           ,-0.10278           
2536303 ,-0.08150           ,-0.05547           ,-0.08325           ,-0.10033           
2536304 ,-0.08343           ,-0.05975           ,-0.07875           ,-0.10678           
2536305 ,-0.08900           ,-0.07355           ,-0.07538           ,-0.11238           
2536306 ,-0.08532           ,-0.08492           ,-0.07367           ,-0.11335           
2536307 ,-0.07855           ,-0.09113           ,-0.07612           ,-0.11233           
2536308 ,-0.07830           ,-0.09618           ,-0.08065           ,-0.11097           
2536309 ,-0.07863           ,-0.09513           ,-0.08037           ,-0.11340           
2536310 ,-0.07830           ,-0.08853           ,-0.07950           ,-0.11852           
2536311 ,-0.08265           ,-0.08358           ,-0.08298           ,-0.12670           
2536312 ,-0.09182           ,-0.08950           ,-0.08535           ,-0.12743           
2536313 ,-0.09785           ,-0.09802           ,-0.08622           ,-0.12150           
2536314 ,-0.09937           ,-0.09942           ,-0.08710           ,-0.11825           
2536315 ,-0.10187           ,-0.09623           ,-0.08668           ,-0.12262           
2536316 ,-0.10240           ,-0.09347           ,-0.08175           ,-0.12838           
2536317 ,-0.10083           ,-0.09225           ,-0.07835           ,-0.13015           
2536318 ,-0.10058           ,-0.09232           ,-0.07867           ,-0.13245           
2536319 ,-0.10365           ,-0.09645           ,-0.07895           ,-0.13510           
2536320 ,-0.10752           ,-0.09805           ,-0.08070           ,-0.13820           
2536321 ,-0.10783           ,-0.09408           ,-0.08405           ,-0.13988           
2536322 ,-0.10400           ,-0.08620           ,-0.08317           ,-0.13570           
2536323 ,-0.09840           ,-0.07917           ,-0.07750           ,-0.13265           
2536324 ,-0.09680           ,-0.07380           ,-0.07558           ,-0.13403           
2536325 ,-0.09897           ,-0.06675           ,-0.07645           ,-0.13565           
2536326 ,-0.10497           ,-0.06400           ,-0.07505           ,-0.13067           
2536327 ,-0.11455           ,-0.06170           ,-0.07617           ,-0.12385           
2536328 ,-0.12275           ,-0.05623           ,-0.08077           ,-0.12033           
2536329 ,-0.12493           ,-0.04478           ,-0.08145           ,-0.11750           
2536330 ,-0.12553           ,-0.04385           ,-0.07910           ,-0.11815           
2536331 ,-0.12683           ,-0.05728           ,-0.08125           ,-0.12102           
2536332 ,-0.12315           ,-0.06412           ,-0.08315           ,-0.12248           
2536333 ,-0.11733           ,-0.06638           ,-0.07995           ,-0.11478           
2536334 ,-0.11823           ,-0.07077           ,-0.08120           ,-0.10673           
2536335 ,-0.12310           ,-0.07827           ,-0.08782           ,-0.10713           
2536336 ,-0.11945           ,-0.08058           ,-0.08730           ,-0.11155           
2536337 ,-0.11168           ,-0.08113           ,-0.07910           ,-0.11650           
2536338 ,-0.11168           ,-0.08870           ,-0.07910           ,-0.12307           
2536339 ,-0.11125           ,-0.09595           ,-0.08595           ,-0.13093           
2536340 ,-0.10575           ,-0.10210           ,-0.08942           ,-0.13243           
2536341 ,-0.10363           ,-0.10830           ,-0.09710           ,-0.13180           
2536342 ,-0.10875           ,-0.11273           ,-0.11085           ,-0.13577           
2536343 ,-0.10185           ,-0.10420           ,-0.11547           ,-0.13620           
2536344 ,-0.08922           ,-0.09218           ,-0.10735           ,-0.13275           
2536345 ,-0.09020           ,-0.09237           ,-0.10400           ,-0.13630           
2536346 ,-0.09513           ,-0.09508           ,-0.10447           ,-0.14405           
2536347 ,-0.09120           ,-0.09370           ,-0.09637           ,-0.13882           
2536348 ,-0.08692           ,-0.09455           ,-0.09242           ,-0.12980           
2536349 ,-0.09108           ,-0.10250           ,-0.10158           ,-0.12800           
2536350 ,-0.08735           ,-0.10240           ,-0.10795           ,-0.12445           
2536351 ,-0.07817           ,-0.09435           ,-0.10223           ,-0.11135           
2536352 ,-0.08148           ,-0.09482           ,-0.10225           ,-0.10738           
2536353 ,-0.09040           ,-0.09790           ,-0.10888           ,-0.11370           
2536354 ,-0.08895           ,-0.09545           ,-0.10515           ,-0.11283           
2536355 ,-0.08648           ,-0.09337           ,-0.10092           ,-0.10828           
2536356 ,-0.09895           ,-0.10302           ,-0.11045           ,-0.11018           
2536357 ,-0.10278           ,-0.10725           ,-0.11723           ,-0.10860           
2536358 ,-0.09042           ,-0.09792           ,-0.10802           ,-0.09620           
2536359 ,-0.08720           ,-0.09187           ,-0.10590           ,-0.09590           
2536360 ,-0.09550           ,-0.09397           ,-0.11688           ,-0.10928           
2536361 ,-0.09458           ,-0.09568           ,-0.11940           ,-0.11193           
2536362 ,-0.09100           ,-0.09558           ,-0.11788           ,-0.10280           
2536363 ,-0.10360           ,-0.10213           ,-0.12790           ,-0.10280           
2536364 ,-0.11038           ,-0.10425           ,-0.13743           ,-0.11070           
2536365 ,-0.09715           ,-0.09523           ,-0.12925           ,-0.10947           
2536366 ,-0.09027           ,-0.09040           ,-0.12253           ,-0.11302           
2536367 ,-0.10030           ,-0.09297           ,-0.12840           ,-0.12788           
2536368 ,-0.10415           ,-0.09123           ,-0.12600           ,-0.13383           
2536369 ,-0.10113           ,-0.08353           ,-0.11912           ,-0.12507           
2536370 ,-0.11018           ,-0.08322           ,-0.12562           ,-0.12520           
2536371 ,-0.11878           ,-0.08258           ,-0.13677           ,-0.13308           
2536372 ,-0.10720           ,-0.07345           ,-0.12970           ,-0.12840           
2536373 ,-0.09850           ,-0.06800           ,-0.12080           ,-0.12535           
2536374 ,-0.10920           ,-0.07512           ,-0.12583           ,-0.13772           
2536375 ,-0.11435           ,-0.07698           ,-0.12545           ,-0.14727           
2536376 ,-0.10818           ,-0.06990           ,-0.11805           ,-0.14025           
2536377 ,-0.11123           ,-0.07150           ,-0.12080           ,-0.13738           
2536378 ,-0.12120           ,-0.07738           ,-0.12972           ,-0.14248           
2536379 ,-0.11360           ,-0.07548           ,-0.12175           ,-0.13767           
2536380 ,-0.10488           ,-0.07360           ,-0.10910           ,-0.13175           
2536381 ,-0.11515           ,-0.08445           ,-0.11093           ,-0.13915           
2536382 ,-0.12205           ,-0.09642           ,-0.11123           ,-0.14558           
2536383 ,-0.11552           ,-0.09915           ,-0.10368           ,-0.13720           
2536384 ,-0.11878           ,-0.10428           ,-0.10385           ,-0.13412           
2536385 ,-0.13448           ,-0.11157           ,-0.11197           ,-0.13988           
2536386 ,-0.13458           ,-0.11100           ,-0.10592           ,-0.13732           
2536387 ,-0.12433           ,-0.10580           ,-0.09368           ,-0.13017           
2536388 ,-0.12778           ,-0.11033           ,-0.09623           ,-0.13617           
2536389 ,-0.13277           ,-0.11740           ,-0.10100           ,-0.14668           
2536390 ,-0.12722           ,-0.11485           ,-0.09755           ,-0.14468           
2536391 ,-0.12910           ,-0.11590           ,-0.09780           ,-0.14313           
2536392 ,-0.14370           ,-0.12235           ,-0.10740           ,-0.14668           
2536393 ,-0.14590           ,-0.12167           ,-0.10595           ,-0.14432           
2536394 ,-0.13283           ,-0.11488           ,-0.09645           ,-0.13953           
2536395 ,-0.13143           ,-0.11715           ,-0.09992           ,-0.14598           
2536396 ,-0.13567           ,-0.12380           ,-0.10815           ,-0.15668           
2536397 ,-0.13072           ,-0.12217           ,-0.10763           ,-0.15565           
2536398 ,-0.12760           ,-0.11950           ,-0.10713           ,-0.15468           
2536399 ,-0.13722           ,-0.12035           ,-0.11457           ,-0.16135           
2536400 ,-0.14087           ,-0.11855           ,-0.11283           ,-0.16092           
2536401 ,-0.13110           ,-0.10895           ,-0.10275           ,-0.15382           
2536402 ,-0.13053           ,-0.10470           ,-0.10125           ,-0.15653           
2536403 ,-0.13785           ,-0.10740           ,-0.10405           ,-0.16442           
2536404 ,-0.13493           ,-0.10420           ,-0.10073           ,-0.16035           
2536405 ,-0.12872           ,-0.09885           ,-0.09687           ,-0.15192           
2536406 ,-0.13300           ,-0.09842           ,-0.10202           ,-0.15058           
2536407 ,-0.13660           ,-0.09760           ,-0.10165           ,-0.14745           
2536408 ,-0.12545           ,-0.08970           ,-0.09203           ,-0.13965           
2536409 ,-0.11900           ,-0.08513           ,-0.08845           ,-0.13838           
2536410 ,-0.12307           ,-0.08990           ,-0.09192           ,-0.14430           
2536411 ,-0.12348           ,-0.09400           ,-0.09495           ,-0.14363           
2536412 ,-0.12073           ,-0.09413           ,-0.09702           ,-0.14015           
2536413 ,-0.12617           ,-0.09277           ,-0.10495           ,-0.14377           
2536414 ,-0.13295           ,-0.08987           ,-0.10733           ,-0.14553           
2536415 ,-0.12620           ,-0.08385           ,-0.10118           ,-0.13998           
2536416 ,-0.11928           ,-0.08022           ,-0.09665           ,-0.13717           
2536417 ,-0.12125           ,-0.08263           ,-0.09635           ,-0.14375           
2536418 ,-0.12260           ,-0.08610           ,-0.09597           ,-0.14675           
2536419 ,-0.11835           ,-0.08453           ,-0.09430           ,-0.14420           
2536420 ,-0.11802           ,-0.08087           ,-0.09697           ,-0.14315           
2536421 ,-0.12125           ,-0.08045           ,-0.09560           ,-0.14380           
2536422 ,-0.11870           ,-0.08105           ,-0.09005           ,-0.14203           
2536423 ,-0.11388           ,-0.08090           ,-0.08598           ,-0.14067           
2536424 ,-0.11450           ,-0.08385           ,-0.08660           ,-0.14485           
2536425 ,-0.11645           ,-0.08922           ,-0.09063           ,-0.14905           
2536426 ,-0.11402           ,-0.09108           ,-0.09390           ,-0.14977           
2536427 ,-0.11430           ,-0.08858           ,-0.09797           ,-0.14855           
2536428 ,-0.11873           ,-0.08892           ,-0.09937           ,-0.14665           
2536429 ,-0.11970           ,-0.09155           ,-0.10060           ,-0.14443           
2536430 ,-0.11412           ,-0.09332           ,-0.10237           ,-0.14435           
2536431 ,-0.10907           ,-0.09342           ,-0.10333           ,-0.14715           
2536432 ,-0.11050           ,-0.09695           ,-0.10775           ,-0.14858           
2536433 ,-0.11052           ,-0.09978           ,-0.11383           ,-0.14690           
2536434 ,-0.11050           ,-0.09785           ,-0.11865           ,-0.14427           
2536435 ,-0.11407           ,-0.09582           ,-0.11850           ,-0.14503           
2536436 ,-0.11928           ,-0.09410           ,-0.11862           ,-0.14630           
2536437 ,-0.11717           ,-0.09058           ,-0.11930           ,-0.14903           
2536438 ,-0.11102           ,-0.08490           ,-0.11662           ,-0.15118           
2536439 ,-0.11207           ,-0.08640           ,-0.11728           ,-0.15380           
2536440 ,-0.11617           ,-0.09053           ,-0.12312           ,-0.15310           
2536441 ,-0.11655           ,-0.08620           ,-0.12600           ,-0.14675           
2536442 ,-0.11683           ,-0.08030           ,-0.12220           ,-0.14285           
2536443 ,-0.12350           ,-0.08158           ,-0.12190           ,-0.14505           
2536444 ,-0.12740           ,-0.08418           ,-0.12500           ,-0.15180           
2536445 ,-0.12478           ,-0.08325           ,-0.12217           ,-0.15425           
2536446 ,-0.12517           ,-0.08950           ,-0.12073           ,-0.15790           
2536447 ,-0.12967           ,-0.10075           ,-0.12543           ,-0.16228           
2536448 ,-0.12865           ,-0.10097           ,-0.12712           ,-0.16000           
2536449 ,-0.12538           ,-0.09345           ,-0.11823           ,-0.15180           
2536450 ,-0.13115           ,-0.09310           ,-0.11335           ,-0.14790           
2536451 ,-0.13715           ,-0.09863           ,-0.11370           ,-0.15353           
2536452 ,-0.13125           ,-0.09820           ,-0.10735           ,-0.15547           
2536453 ,-0.12507           ,-0.10128           ,-0.10178           ,-0.15585           
2536454 ,-0.12895           ,-0.11407           ,-0.10683           ,-0.15685           
2536455 ,-0.12888           ,-0.11930           ,-0.11130           ,-0.15380           
2536456 ,-0.12398           ,-0.11340           ,-0.10342           ,-0.14585           
2536457 ,-0.12798           ,-0.11152           ,-0.09882           ,-0.14260           
2536458 ,-0.13590           ,-0.11460           ,-0.10073           ,-0.14905           
2536459 ,-0.13045           ,-0.10990           ,-0.09408           ,-0.15025           
2536460 ,-0.12233           ,-0.10738           ,-0.08545           ,-0.14855           
2536461 ,-0.12793           ,-0.11790           ,-0.09020           ,-0.15080           
2536462 ,-0.13105           ,-0.12403           ,-0.09675           ,-0.15273           
2536463 ,-0.12545           ,-0.11660           ,-0.08953           ,-0.14835           
2536464 ,-0.12557           ,-0.11162           ,-0.08495           ,-0.14703           
2536465 ,-0.13465           ,-0.11597           ,-0.09137           ,-0.15445           
2536466 ,-0.13075           ,-0.11202           ,-0.09285           ,-0.15547           
2536467 ,-0.12080           ,-0.10597           ,-0.09003           ,-0.14990           
2536468 ,-0.12572           ,-0.11630           ,-0.10078           ,-0.14800           
2536469 ,-0.13115           ,-0.12615           ,-0.11465           ,-0.14955           
2536470 ,-0.12428           ,-0.11902           ,-0.11052           ,-0.14332           
2536471 ,-0.12070           ,-0.11202           ,-0.10465           ,-0.14027           
2536472 ,-0.13140           ,-0.11888           ,-0.11043           ,-0.14995           
2536473 ,-0.13200           ,-0.12080           ,-0.11257           ,-0.15785           
2536474 ,-0.12023           ,-0.11673           ,-0.10540           ,-0.15603           
2536475 ,-0.12107           ,-0.12375           ,-0.11140           ,-0.15642           
2536476 ,-0.12760           ,-0.13117           ,-0.12517           ,-0.15920           
2536477 ,-0.12162           ,-0.12280           ,-0.12250           ,-0.15170           
2536478 ,-0.11815           ,-0.11290           ,-0.11640           ,-0.14685           
2536479 ,-0.13167           ,-0.11597           ,-0.12198           ,-0.15547           
2536480 ,-0.13577           ,-0.11650           ,-0.12445           ,-0.16325           
2536481 ,-0.12030           ,-0.11093           ,-0.11512           ,-0.15850           
2536482 ,-0.11418           ,-0.11660           ,-0.11743           ,-0.15475           
2536483 ,-0.11970           ,-0.12540           ,-0.13003           ,-0.15760           
2536484 ,-0.11507           ,-0.11855           ,-0.12580           ,-0.15177           
2536485 ,-0.11083           ,-0.10968           ,-0.11455           ,-0.14372           
2536486 ,-0.12448           ,-0.11373           ,-0.11628           ,-0.14875           
2536487 ,-0.13565           ,-0.11512           ,-0.11845           ,-0.15615           
2536488 ,-0.12707           ,-0.10663           ,-0.10940           ,-0.15353           
2536489 ,-0.12545           ,-0.10838           ,-0.10980           ,-0.15150           
2536490 ,-0.13510           ,-0.11835           ,-0.12303           ,-0.15655           
2536491 ,-0.13233           ,-0.11705           ,-0.12230           ,-0.15375           
2536492 ,-0.12320           ,-0.11050           ,-0.11330           ,-0.14632           
2536493 ,-0.13000           ,-0.11635           ,-0.11650           ,-0.15037           
2536494 ,-0.13882           ,-0.12095           ,-0.12175           ,-0.15813           
2536495 ,-0.12762           ,-0.11473           ,-0.11533           ,-0.15508           
2536496 ,-0.11993           ,-0.11333           ,-0.11430           ,-0.15098           
2536497 ,-0.12778           ,-0.11898           ,-0.12545           ,-0.15665           
2536498 ,-0.12748           ,-0.11247           ,-0.12583           ,-0.15595           
2536499 ,-0.11883           ,-0.09702           ,-0.11643           ,-0.14658           
2536500 ,-0.12535           ,-0.09423           ,-0.11888           ,-0.14543           
2536501 ,-0.13913           ,-0.09713           ,-0.12612           ,-0.15163           
2536502 ,-0.13450           ,-0.09435           ,-0.12093           ,-0.15163           
2536503 ,-0.12693           ,-0.09332           ,-0.11633           ,-0.14777           
2536504 ,-0.13125           ,-0.10020           ,-0.12325           ,-0.15098           
2536505 ,-0.13125           ,-0.09908           ,-0.12267           ,-0.15030           
2536506 ,-0.12215           ,-0.08808           ,-0.11193           ,-0.14170           
2536507 ,-0.12565           ,-0.08537           ,-0.11068           ,-0.14168           
2536508 ,-0.13775           ,-0.08835           ,-0.11557           ,-0.15048           
2536509 ,-0.13513           ,-0.08855           ,-0.11125           ,-0.15175           
2536510 ,-0.12793           ,-0.09118           ,-0.10802           ,-0.14698           
2536511 ,-0.13040           ,-0.10123           ,-0.11557           ,-0.14885           
2536512 ,-0.13127           ,-0.10528           ,-0.11838           ,-0.15118           
2536513 ,-0.12120           ,-0.10080           ,-0.11223           ,-0.14775           
2536514 ,-0.12085           ,-0.10325           ,-0.11320           ,-0.14853           
2536515 ,-0.13015           ,-0.10942           ,-0.11975           ,-0.15592           
2536516 ,-0.12922           ,-0.10983           ,-0.11807           ,-0.15835           
2536517 ,-0.12020           ,-0.10907           ,-0.11630           ,-0.15620           
2536518 ,-0.11900           ,-0.11520           ,-0.12233           ,-0.15700           
2536519 ,-0.12000           ,-0.11890           ,-0.12288           ,-0.15635           
2536520 ,-0.11425           ,-0.11625           ,-0.11543           ,-0.15125           
2536521 ,-0.11678           ,-0.11810           ,-0.11395           ,-0.14775           
2536522 ,-0.12638           ,-0.12380           ,-0.11770           ,-0.15227           
2536523 ,-0.13010           ,-0.12915           ,-0.11567           ,-0.15465           
2536524 ,-0.12557           ,-0.13493           ,-0.11493           ,-0.15397           
2536525 ,-0.12512           ,-0.14087           ,-0.11962           ,-0.15265           
2536526 ,-0.12583           ,-0.13948           ,-0.11988           ,-0.15330           
2536527 ,-0.12038           ,-0.13170           ,-0.11500           ,-0.15210           
2536528 ,-0.12073           ,-0.12733           ,-0.11428           ,-0.15145           
2536529 ,-0.12672           ,-0.12538           ,-0.11667           ,-0.15760           
2536530 ,-0.12927           ,-0.12257           ,-0.11502           ,-0.16045           
2536531 ,-0.12593           ,-0.12220           ,-0.11648           ,-0.16023           
2536532 ,-0.12520           ,-0.12350           ,-0.12293           ,-0.15747           
2536533 ,-0.12470           ,-0.11855           ,-0.12385           ,-0.15575           
2536534 ,-0.12035           ,-0.11107           ,-0.12123           ,-0.15408           
2536535 ,-0.12060           ,-0.10968           ,-0.12288           ,-0.15235           
2536536 ,-0.12617           ,-0.10880           ,-0.12555           ,-0.15365           
2536537 ,-0.13098           ,-0.10692           ,-0.12372           ,-0.15173           
2536538 ,-0.13275           ,-0.10990           ,-0.12755           ,-0.15255           
2536539 ,-0.13283           ,-0.11507           ,-0.13590           ,-0.14910           
2536540 ,-0.12970           ,-0.11200           ,-0.13708           ,-0.14298           
2536541 ,-0.12648           ,-0.10913           ,-0.13525           ,-0.13948           
2536542 ,-0.12800           ,-0.11233           ,-0.13732           ,-0.14187           
2536543 ,-0.13183           ,-0.11362           ,-0.13767           ,-0.14692           
2536544 ,-0.13517           ,-0.11238           ,-0.13355           ,-0.14640           
2536545 ,-0.13877           ,-0.11762           ,-0.13722           ,-0.14690           
2536546 ,-0.13855           ,-0.12470           ,-0.14485           ,-0.14380           
2536547 ,-0.13345           ,-0.12098           ,-0.14285           ,-0.13900           
2536548 ,-0.13117           ,-0.11540           ,-0.13925           ,-0.13805           
2536549 ,-0.13510           ,-0.11307           ,-0.14208           ,-0.14280           
2536550 ,-0.13638           ,-0.10547           ,-0.14177           ,-0.14775           
2536551 ,-0.13577           ,-0.09858           ,-0.13603           ,-0.14903           
2536552 ,-0.14145           ,-0.10530           ,-0.13972           ,-0.15550           
2536553 ,-0.14310           ,-0.11607           ,-0.14750           ,-0.15530           
2536554 ,-0.13288           ,-0.11160           ,-0.14200           ,-0.14653           
2536555 ,-0.12553           ,-0.10390           ,-0.13350           ,-0.14058           
2536556 ,-0.12912           ,-0.10507           ,-0.13435           ,-0.14498           
2536557 ,-0.12848           ,-0.10137           ,-0.13210           ,-0.14942           
2536558 ,-0.12388           ,-0.09418           ,-0.12185           ,-0.14792           
2536559 ,-0.13055           ,-0.09928           ,-0.12322           ,-0.15308           
2536560 ,-0.13830           ,-0.11055           ,-0.13222           ,-0.15547           
2536561 ,-0.13015           ,-0.10435           ,-0.12628           ,-0.14755           
2536562 ,-0.12190           ,-0.09520           ,-0.11725           ,-0.14108           
2536563 ,-0.12710           ,-0.09973           ,-0.12128           ,-0.14858           
2536564 ,-0.12905           ,-0.10213           ,-0.12295           ,-0.15615           
2536565 ,-0.12260           ,-0.09855           ,-0.11402           ,-0.15440           
2536566 ,-0.12700           ,-0.10480           ,-0.11585           ,-0.15875           
2536567 ,-0.13475           ,-0.11665           ,-0.12845           ,-0.16273           
2536568 ,-0.12315           ,-0.10857           ,-0.12443           ,-0.15500           
2536569 ,-0.10952           ,-0.09573           ,-0.11290           ,-0.14453           
2536570 ,-0.11515           ,-0.10137           ,-0.11705           ,-0.14827           
2536571 ,-0.11978           ,-0.10665           ,-0.12150           ,-0.15347           
2536572 ,-0.11210           ,-0.10030           ,-0.11207           ,-0.14718           
2536573 ,-0.11595           ,-0.10380           ,-0.11250           ,-0.14855           
2536574 ,-0.13098           ,-0.11755           ,-0.12650           ,-0.15575           
2536575 ,-0.12467           ,-0.11173           ,-0.12448           ,-0.15200           
2536576 ,-0.11040           ,-0.09760           ,-0.11090           ,-0.14093           
2536577 ,-0.11748           ,-0.10470           ,-0.11433           ,-0.14513           
2536578 ,-0.12578           ,-0.11480           ,-0.12133           ,-0.15163           
2536579 ,-0.11685           ,-0.10913           ,-0.11247           ,-0.14470           
2536580 ,-0.11510           ,-0.10983           ,-0.11135           ,-0.14435           
2536581 ,-0.13117           ,-0.12398           ,-0.12590           ,-0.15308           
2536582 ,-0.12885           ,-0.12098           ,-0.12578           ,-0.15092           
2536583 ,-0.11373           ,-0.10560           ,-0.11088           ,-0.13700           
2536584 ,-0.11912           ,-0.10960           ,-0.11330           ,-0.13908           
2536585 ,-0.12988           ,-0.11890           ,-0.12390           ,-0.14860           
2536586 ,-0.12040           ,-0.11152           ,-0.11685           ,-0.14337           
2536587 ,-0.11555           ,-0.10863           ,-0.11420           ,-0.14153           
2536588 ,-0.13298           ,-0.12372           ,-0.12925           ,-0.14958           
2536589 ,-0.13283           ,-0.12280           ,-0.13172           ,-0.14898           
2536590 ,-0.11310           ,-0.10440           ,-0.11655           ,-0.13188           
2536591 ,-0.11197           ,-0.10268           ,-0.11588           ,-0.13148           
2536592 ,-0.12233           ,-0.11255           ,-0.12525           ,-0.14240           
2536593 ,-0.11357           ,-0.10583           ,-0.11547           ,-0.14020           
2536594 ,-0.10697           ,-0.10080           ,-0.10707           ,-0.13722           
2536595 ,-0.12583           ,-0.11578           ,-0.11923           ,-0.14527           
2536596 ,-0.13262           ,-0.12093           ,-0.12270           ,-0.14677           
2536597 ,-0.11515           ,-0.10668           ,-0.10697           ,-0.12958           
2536598 ,-0.11290           ,-0.10528           ,-0.10578           ,-0.12620           
2536599 ,-0.12725           ,-0.11600           ,-0.11883           ,-0.13645           
2536600 ,-0.12188           ,-0.11040           ,-0.11490           ,-0.13713           
2536601 ,-0.11375           ,-0.10460           ,-0.10902           ,-0.13348           
2536602 ,-0.13017           ,-0.12007           ,-0.12280           ,-0.14205           
2536603 ,-0.14045           ,-0.12683           ,-0.13022           ,-0.14630           
2536604 ,-0.12307           ,-0.11105           ,-0.11462           ,-0.13150           
2536605 ,-0.11552           ,-0.10645           ,-0.10902           ,-0.12803           
2536606 ,-0.12845           ,-0.11988           ,-0.12078           ,-0.13720           
2536607 ,-0.12360           ,-0.11938           ,-0.11878           ,-0.13648           
2536608 ,-0.11235           ,-0.11560           ,-0.11178           ,-0.12917           
2536609 ,-0.12540           ,-0.13085           ,-0.12440           ,-0.13648           
2536610 ,-0.13870           ,-0.13950           ,-0.13360           ,-0.14258           
2536611 ,-0.12250           ,-0.12583           ,-0.11952           ,-0.12922           
2536612 ,-0.11247           ,-0.12183           ,-0.11233           ,-0.12280           
2536613 ,-0.12535           ,-0.13655           ,-0.12500           ,-0.13105           
2536614 ,-0.12353           ,-0.13595           ,-0.12590           ,-0.13288           
2536615 ,-0.11115           ,-0.12650           ,-0.11857           ,-0.12493           
2536616 ,-0.12023           ,-0.13458           ,-0.12788           ,-0.13080           
2536617 ,-0.13498           ,-0.14227           ,-0.13770           ,-0.13610           
2536618 ,-0.12088           ,-0.12803           ,-0.12515           ,-0.12460           
2536619 ,-0.10688           ,-0.11840           ,-0.11533           ,-0.11665           
2536620 ,-0.11628           ,-0.12883           ,-0.12660           ,-0.12325           
2536621 ,-0.11562           ,-0.12905           ,-0.12965           ,-0.12438           
2536622 ,-0.10287           ,-0.11978           ,-0.12205           ,-0.11512           
2536623 ,-0.10928           ,-0.12607           ,-0.12893           ,-0.11928           
2536624 ,-0.12595           ,-0.13488           ,-0.13955           ,-0.12395           
2536625 ,-0.11615           ,-0.12185           ,-0.12953           ,-0.11160           
2536626 ,-0.10265           ,-0.11065           ,-0.11912           ,-0.10028           
2536627 ,-0.11130           ,-0.11857           ,-0.12698           ,-0.10397           
2536628 ,-0.11338           ,-0.11970           ,-0.12967           ,-0.10707           
2536629 ,-0.10047           ,-0.11238           ,-0.12257           ,-0.10033           
2536630 ,-0.10310           ,-0.11980           ,-0.12793           ,-0.10310           
2536631 ,-0.11693           ,-0.13238           ,-0.13715           ,-0.10590           
2536632 ,-0.10892           ,-0.12420           ,-0.12738           ,-0.09377           
2536633 ,-0.09273           ,-0.11415           ,-0.11630           ,-0.08222           
2536634 ,-0.09708           ,-0.12133           ,-0.12198           ,-0.08710           
2536635 ,-0.09865           ,-0.12460           ,-0.12420           ,-0.09410           
2536636 ,-0.08780           ,-0.12107           ,-0.11680           ,-0.09030           
2536637 ,-0.08990           ,-0.12778           ,-0.11985           ,-0.09140           
2536638 ,-0.10268           ,-0.13595           ,-0.12798           ,-0.09290           
2536639 ,-0.09950           ,-0.12615           ,-0.11945           ,-0.08492           
2536640 ,-0.08782           ,-0.11723           ,-0.10940           ,-0.07970           
2536641 ,-0.09110           ,-0.12415           ,-0.11430           ,-0.08515           
2536642 ,-0.09160           ,-0.12683           ,-0.11655           ,-0.08895           
2536643 ,-0.07955           ,-0.12217           ,-0.11255           ,-0.08087           
2536644 ,-0.07740           ,-0.12653           ,-0.11770           ,-0.08015           
2536645 ,-0.08537           ,-0.13312           ,-0.12688           ,-0.08317           
2536646 ,-0.08035           ,-0.12293           ,-0.12050           ,-0.07738           
2536647 ,-0.06822           ,-0.11323           ,-0.11312           ,-0.07040           
2536648 ,-0.06905           ,-0.11952           ,-0.11880           ,-0.07093           
2536649 ,-0.06907           ,-0.12335           ,-0.12140           ,-0.07450           
