AstroVIEW X
Type, Original
Time, 01/01/2002 12:30:04 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6013
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
Units, Volts , Volts , Volts , Volts 
 SAMPLE,1:Waveform 1, 1:Waveform 2, 1:Waveform 3, 1:Waveform 4
1898224 ,-0.14070           ,-0.09892           ,-0.11012           ,-0.11902           
1898225 ,-0.13527           ,-0.10547           ,-0.10500           ,-0.11883           
1898226 ,-0.12680           ,-0.10997           ,-0.09952           ,-0.11820           
1898227 ,-0.12090           ,-0.10578           ,-0.09855           ,-0.11910           
1898228 ,-0.11925           ,-0.09932           ,-0.10502           ,-0.12407           
1898229 ,-0.12180           ,-0.09615           ,-0.11133           ,-0.12815           
1898230 ,-0.12410           ,-0.09345           ,-0.11162           ,-0.12730           
1898231 ,-0.12535           ,-0.09820           ,-0.10892           ,-0.12425           
1898232 ,-0.12255           ,-0.11073           ,-0.10570           ,-0.12105           
1898233 ,-0.11915           ,-0.11705           ,-0.10125           ,-0.11800           
1898234 ,-0.11743           ,-0.10957           ,-0.10025           ,-0.11750           
1898235 ,-0.11845           ,-0.10028           ,-0.10570           ,-0.12128           
1898236 ,-0.12322           ,-0.10000           ,-0.11043           ,-0.12325           
1898237 ,-0.12843           ,-0.10400           ,-0.11035           ,-0.11965           
1898238 ,-0.13210           ,-0.11170           ,-0.10783           ,-0.11530           
1898239 ,-0.13125           ,-0.12098           ,-0.10592           ,-0.11340           
1898240 ,-0.12560           ,-0.12562           ,-0.10347           ,-0.11220           
1898241 ,-0.11902           ,-0.12188           ,-0.10350           ,-0.11288           
1898242 ,-0.11690           ,-0.11690           ,-0.10838           ,-0.11735           
1898243 ,-0.11950           ,-0.11283           ,-0.11207           ,-0.12175           
1898244 ,-0.12275           ,-0.10310           ,-0.11040           ,-0.12152           
1898245 ,-0.12570           ,-0.09632           ,-0.10557           ,-0.12020           
1898246 ,-0.12795           ,-0.10058           ,-0.10113           ,-0.12152           
1898247 ,-0.12543           ,-0.10952           ,-0.09697           ,-0.12167           
1898248 ,-0.12078           ,-0.10820           ,-0.09663           ,-0.11945           
1898249 ,-0.11898           ,-0.09863           ,-0.10250           ,-0.11923           
1898250 ,-0.12050           ,-0.08950           ,-0.10878           ,-0.12102           
1898251 ,-0.12193           ,-0.08208           ,-0.11062           ,-0.12023           
1898252 ,-0.12333           ,-0.08282           ,-0.10925           ,-0.11830           
1898253 ,-0.12657           ,-0.09630           ,-0.10815           ,-0.11983           
1898254 ,-0.12610           ,-0.11115           ,-0.10705           ,-0.12340           
1898255 ,-0.12175           ,-0.11323           ,-0.10885           ,-0.12600           
1898256 ,-0.11748           ,-0.10590           ,-0.11462           ,-0.13043           
1898257 ,-0.11462           ,-0.09808           ,-0.11905           ,-0.13470           
1898258 ,-0.11333           ,-0.09225           ,-0.11780           ,-0.13308           
1898259 ,-0.11435           ,-0.09208           ,-0.11355           ,-0.12935           
1898260 ,-0.12135           ,-0.10075           ,-0.11015           ,-0.12972           
1898261 ,-0.12495           ,-0.11225           ,-0.10857           ,-0.13325           
1898262 ,-0.12207           ,-0.11338           ,-0.11047           ,-0.13545           
1898263 ,-0.11905           ,-0.10730           ,-0.11675           ,-0.13667           
1898264 ,-0.11828           ,-0.10252           ,-0.12128           ,-0.13782           
1898265 ,-0.11778           ,-0.09845           ,-0.11995           ,-0.13475           
1898266 ,-0.11995           ,-0.09815           ,-0.11460           ,-0.13048           
1898267 ,-0.12762           ,-0.10520           ,-0.10997           ,-0.12922           
1898268 ,-0.13217           ,-0.11433           ,-0.10802           ,-0.13027           
1898269 ,-0.13027           ,-0.11528           ,-0.11075           ,-0.13048           
1898270 ,-0.12595           ,-0.11110           ,-0.11728           ,-0.13003           
1898271 ,-0.12378           ,-0.10652           ,-0.12100           ,-0.12770           
1898272 ,-0.12043           ,-0.10087           ,-0.11790           ,-0.12265           
1898273 ,-0.11805           ,-0.10155           ,-0.11212           ,-0.11925           
1898274 ,-0.12230           ,-0.11273           ,-0.10678           ,-0.11948           
1898275 ,-0.12857           ,-0.12622           ,-0.10308           ,-0.12248           
1898276 ,-0.12895           ,-0.13070           ,-0.10363           ,-0.12543           
1898277 ,-0.12620           ,-0.12860           ,-0.10697           ,-0.12795           
1898278 ,-0.12425           ,-0.12565           ,-0.10857           ,-0.12988           
1898279 ,-0.12067           ,-0.12012           ,-0.10470           ,-0.12638           
1898280 ,-0.11743           ,-0.11607           ,-0.09785           ,-0.12145           
1898281 ,-0.12023           ,-0.11867           ,-0.09232           ,-0.12143           
1898282 ,-0.12925           ,-0.12483           ,-0.08915           ,-0.12533           
1898283 ,-0.13143           ,-0.12578           ,-0.09210           ,-0.12862           
1898284 ,-0.12760           ,-0.12140           ,-0.09837           ,-0.12935           
1898285 ,-0.12315           ,-0.11633           ,-0.10137           ,-0.12783           
1898286 ,-0.11767           ,-0.10815           ,-0.09797           ,-0.12012           
1898287 ,-0.11443           ,-0.10290           ,-0.09205           ,-0.11268           
1898288 ,-0.11960           ,-0.10578           ,-0.08777           ,-0.11283           
1898289 ,-0.13170           ,-0.11200           ,-0.08665           ,-0.11965           
1898290 ,-0.13738           ,-0.11157           ,-0.09175           ,-0.12722           
1898291 ,-0.13455           ,-0.10720           ,-0.10015           ,-0.13175           
1898292 ,-0.13030           ,-0.10225           ,-0.10397           ,-0.13243           
1898293 ,-0.12495           ,-0.09368           ,-0.10060           ,-0.12667           
1898294 ,-0.11825           ,-0.08522           ,-0.09365           ,-0.12062           
1898295 ,-0.11707           ,-0.08350           ,-0.08818           ,-0.12230           
1898296 ,-0.12433           ,-0.08685           ,-0.08520           ,-0.12967           
1898297 ,-0.12762           ,-0.08590           ,-0.08948           ,-0.13715           
1898298 ,-0.12448           ,-0.08325           ,-0.09805           ,-0.14020           
1898299 ,-0.11967           ,-0.08120           ,-0.10260           ,-0.13908           
1898300 ,-0.11380           ,-0.07620           ,-0.09970           ,-0.13050           
1898301 ,-0.10515           ,-0.07158           ,-0.09237           ,-0.12070           
1898302 ,-0.10142           ,-0.07243           ,-0.08690           ,-0.11875           
1898303 ,-0.10778           ,-0.07627           ,-0.08470           ,-0.12400           
1898304 ,-0.11605           ,-0.07312           ,-0.08960           ,-0.13195           
1898305 ,-0.11767           ,-0.06938           ,-0.09885           ,-0.13810           
1898306 ,-0.11423           ,-0.07227           ,-0.10360           ,-0.13977           
1898307 ,-0.10633           ,-0.07837           ,-0.10128           ,-0.13243           
1898308 ,-0.09697           ,-0.08440           ,-0.09560           ,-0.12188           
1898309 ,-0.09587           ,-0.09180           ,-0.09160           ,-0.11870           
1898310 ,-0.10515           ,-0.10125           ,-0.08980           ,-0.12533           
1898311 ,-0.11752           ,-0.10665           ,-0.09560           ,-0.13715           
1898312 ,-0.12148           ,-0.11073           ,-0.10755           ,-0.14670           
1898313 ,-0.11773           ,-0.11512           ,-0.11585           ,-0.14908           
1898314 ,-0.11007           ,-0.11557           ,-0.11497           ,-0.14022           
1898315 ,-0.10187           ,-0.11407           ,-0.10845           ,-0.12707           
1898316 ,-0.10292           ,-0.11502           ,-0.10142           ,-0.12128           
1898317 ,-0.11462           ,-0.11888           ,-0.09673           ,-0.12493           
1898318 ,-0.12875           ,-0.11783           ,-0.10075           ,-0.13310           
1898319 ,-0.13467           ,-0.11625           ,-0.11160           ,-0.14032           
1898320 ,-0.13472           ,-0.11523           ,-0.11940           ,-0.14253           
1898321 ,-0.13103           ,-0.11025           ,-0.11788           ,-0.13517           
1898322 ,-0.12320           ,-0.10300           ,-0.11085           ,-0.12238           
1898323 ,-0.11955           ,-0.10208           ,-0.10378           ,-0.11510           
1898324 ,-0.12810           ,-0.10735           ,-0.09818           ,-0.11728           
1898325 ,-0.14548           ,-0.10702           ,-0.09985           ,-0.12520           
1898326 ,-0.15820           ,-0.10495           ,-0.10907           ,-0.13482           
1898327 ,-0.16118           ,-0.10625           ,-0.11575           ,-0.13998           
1898328 ,-0.15532           ,-0.10640           ,-0.11340           ,-0.13455           
1898329 ,-0.14263           ,-0.10490           ,-0.10650           ,-0.12180           
1898330 ,-0.13258           ,-0.10533           ,-0.09980           ,-0.11283           
1898331 ,-0.13410           ,-0.11038           ,-0.09550           ,-0.11320           
1898332 ,-0.14380           ,-0.11097           ,-0.09918           ,-0.12015           
1898333 ,-0.14982           ,-0.10992           ,-0.11090           ,-0.12998           
1898334 ,-0.14632           ,-0.11095           ,-0.12035           ,-0.13655           
1898335 ,-0.13758           ,-0.10833           ,-0.11883           ,-0.13125           
1898336 ,-0.12475           ,-0.10295           ,-0.11005           ,-0.11715           
1898337 ,-0.11215           ,-0.10092           ,-0.10042           ,-0.10790           
1898338 ,-0.11005           ,-0.10388           ,-0.09350           ,-0.10923           
1898339 ,-0.11873           ,-0.10158           ,-0.09632           ,-0.11715           
1898340 ,-0.12467           ,-0.09773           ,-0.10842           ,-0.12910           
1898341 ,-0.11275           ,-0.09755           ,-0.12038           ,-0.13950           
1898342 ,-0.08608           ,-0.09678           ,-0.12212           ,-0.13767           
1898343 ,-0.05170           ,-0.09297           ,-0.11607           ,-0.12257           
1898344 ,-0.01748           ,-0.09225           ,-0.10697           ,-0.10960           
1898345 ,0.00570            ,-0.09645           ,-0.09835           ,-0.10750           
1898346 ,0.01237            ,-0.09625           ,-0.09775           ,-0.11295           
1898347 ,0.01145            ,-0.09432           ,-0.10613           ,-0.12035           
1898348 ,0.01897            ,-0.09680           ,-0.11507           ,-0.12585           
1898349 ,0.03357            ,-0.09887           ,-0.11435           ,-0.12173           
1898350 ,0.04635            ,-0.09673           ,-0.10710           ,-0.10455           
1898351 ,0.04970            ,-0.09530           ,-0.09882           ,-0.08785           
1898352 ,0.03825            ,-0.09773           ,-0.09142           ,-0.08022           
1898353 ,0.01763            ,-0.09660           ,-0.09258           ,-0.08277           
1898354 ,-0.00040           ,-0.09290           ,-0.10297           ,-0.09237           
1898355 ,0.00262            ,-0.09175           ,-0.11443           ,-0.10052           
1898356 ,0.03100            ,-0.09003           ,-0.11693           ,-0.09555           
1898357 ,0.06680            ,-0.08563           ,-0.11075           ,-0.07648           
1898358 ,0.08922            ,-0.08413           ,-0.10130           ,-0.06135           
1898359 ,0.08955            ,-0.08963           ,-0.09280           ,-0.05917           
1898360 ,0.07023            ,-0.09273           ,-0.09268           ,-0.06302           
1898361 ,0.03980            ,-0.09242           ,-0.10225           ,-0.06650           
1898362 ,0.01085            ,-0.09413           ,-0.11425           ,-0.06648           
1898363 ,-0.00703           ,-0.09547           ,-0.11920           ,-0.05752           
1898364 ,-0.01172           ,-0.09435           ,-0.11700           ,-0.03773           
1898365 ,-0.00685           ,-0.09492           ,-0.11073           ,-0.01798           
1898366 ,0.00260            ,-0.09847           ,-0.10485           ,-0.00748           
1898367 ,0.01023            ,-0.09725           ,-0.10688           ,-0.00693           
1898368 ,0.00885            ,-0.09427           ,-0.11652           ,-0.01443           
1898369 ,0.00055            ,-0.09468           ,-0.12688           ,-0.02692           
1898370 ,-0.00245           ,-0.09495           ,-0.13083           ,-0.03237           
1898371 ,0.00110            ,-0.09068           ,-0.12783           ,-0.02172           
1898372 ,0.00393            ,-0.08832           ,-0.12110           ,-0.00770           
1898373 ,-0.00240           ,-0.09235           ,-0.11268           ,-0.00477           
1898374 ,-0.01943           ,-0.09373           ,-0.11150           ,-0.01412           
1898375 ,-0.03770           ,-0.09232           ,-0.11923           ,-0.03020           
1898376 ,-0.04928           ,-0.09292           ,-0.12943           ,-0.04683           
1898377 ,-0.04500           ,-0.09485           ,-0.13367           ,-0.05455           
1898378 ,-0.03353           ,-0.09445           ,-0.13088           ,-0.04550           
1898379 ,-0.02250           ,-0.09673           ,-0.12340           ,-0.03173           
1898380 ,-0.01417           ,-0.10488           ,-0.11402           ,-0.02750           
1898381 ,-0.01100           ,-0.10968           ,-0.11145           ,-0.03392           
1898382 ,-0.01495           ,-0.11010           ,-0.11717           ,-0.04510           
1898383 ,-0.02395           ,-0.11288           ,-0.12538           ,-0.05490           
1898384 ,-0.02773           ,-0.11673           ,-0.12765           ,-0.05845           
1898385 ,-0.02170           ,-0.11823           ,-0.12420           ,-0.04755           
1898386 ,-0.01155           ,-0.12110           ,-0.11650           ,-0.02990           
1898387 ,-0.00483           ,-0.12680           ,-0.10755           ,-0.01832           
1898388 ,-0.00585           ,-0.12512           ,-0.10557           ,-0.01698           
1898389 ,-0.01640           ,-0.11760           ,-0.11335           ,-0.02335           
1898390 ,-0.02977           ,-0.11383           ,-0.12425           ,-0.03305           
1898391 ,-0.03400           ,-0.11433           ,-0.13012           ,-0.03652           
1898392 ,-0.02350           ,-0.11383           ,-0.12883           ,-0.02490           
1898393 ,-0.00565           ,-0.11462           ,-0.12130           ,-0.00675           
1898394 ,0.00543            ,-0.11923           ,-0.11040           ,0.00223            
1898395 ,0.00250            ,-0.11880           ,-0.10523           ,-0.00122           
1898396 ,-0.01290           ,-0.11300           ,-0.11018           ,-0.01088           
1898397 ,-0.03235           ,-0.11000           ,-0.11888           ,-0.02358           
1898398 ,-0.04190           ,-0.11228           ,-0.12350           ,-0.03497           
1898399 ,-0.03268           ,-0.11488           ,-0.12390           ,-0.03528           
1898400 ,-0.01295           ,-0.12017           ,-0.11838           ,-0.02635           
1898401 ,0.00257            ,-0.12855           ,-0.10797           ,-0.01917           
1898402 ,0.00728            ,-0.13122           ,-0.10150           ,-0.01975           
1898403 ,0.00232            ,-0.12735           ,-0.10260           ,-0.02835           
1898404 ,-0.00653           ,-0.12480           ,-0.10635           ,-0.04313           
1898405 ,-0.00800           ,-0.12707           ,-0.10505           ,-0.05555           
1898406 ,0.00362            ,-0.13022           ,-0.09918           ,-0.05250           
1898407 ,0.01913            ,-0.13440           ,-0.08675           ,-0.03523           
1898408 ,0.03073            ,-0.13920           ,-0.06822           ,-0.01925           
1898409 ,0.03923            ,-0.13680           ,-0.05547           ,-0.01327           
1898410 ,0.03992            ,-0.12633           ,-0.05525           ,-0.01603           
1898411 ,0.02910            ,-0.11612           ,-0.06267           ,-0.02550           
1898412 ,0.01538            ,-0.10980           ,-0.06775           ,-0.03782           
1898413 ,0.01530            ,-0.10470           ,-0.07022           ,-0.04135           
1898414 ,0.02843            ,-0.10305           ,-0.06865           ,-0.03413           
1898415 ,0.04200            ,-0.10420           ,-0.06180           ,-0.02655           
1898416 ,0.05030            ,-0.10145           ,-0.05823           ,-0.02553           
1898417 ,0.05290            ,-0.09382           ,-0.06265           ,-0.03108           
1898418 ,0.04772            ,-0.08677           ,-0.06880           ,-0.04545           
1898419 ,0.03907            ,-0.08325           ,-0.06680           ,-0.06472           
1898420 ,0.03792            ,-0.08067           ,-0.05873           ,-0.07625           
1898421 ,0.04813            ,-0.08305           ,-0.04890           ,-0.07393           
1898422 ,0.06005            ,-0.09042           ,-0.04028           ,-0.06550           
1898423 ,0.06425            ,-0.09303           ,-0.04115           ,-0.05965           
1898424 ,0.06063            ,-0.08563           ,-0.05225           ,-0.05790           
1898425 ,0.05017            ,-0.07545           ,-0.06790           ,-0.06122           
1898426 ,0.03762            ,-0.06698           ,-0.07970           ,-0.06515           
1898427 ,0.03202            ,-0.05633           ,-0.08792           ,-0.06188           
1898428 ,0.03928            ,-0.05080           ,-0.09040           ,-0.04730           
1898429 ,0.05163            ,-0.05123           ,-0.08480           ,-0.02953           
1898430 ,0.06088            ,-0.04978           ,-0.07830           ,-0.01748           
1898431 ,0.06370            ,-0.04278           ,-0.07562           ,-0.01265           
1898432 ,0.05938            ,-0.03868           ,-0.07410           ,-0.01567           
1898433 ,0.05038            ,-0.04083           ,-0.06920           ,-0.02205           
1898434 ,0.04087            ,-0.04480           ,-0.06535           ,-0.02315           
1898435 ,0.03960            ,-0.05352           ,-0.06398           ,-0.01482           
1898436 ,0.04697            ,-0.06448           ,-0.06122           ,-0.00295           
1898437 ,0.05475            ,-0.06903           ,-0.06128           ,0.00432            
1898438 ,0.05835            ,-0.06350           ,-0.06593           ,0.00380            
1898439 ,0.05622            ,-0.05580           ,-0.07090           ,-0.00367           
1898440 ,0.05105            ,-0.05047           ,-0.07232           ,-0.01327           
1898441 ,0.04517            ,-0.04370           ,-0.07370           ,-0.01855           
1898442 ,0.04650            ,-0.04300           ,-0.07498           ,-0.01355           
1898443 ,0.05435            ,-0.04947           ,-0.07030           ,-0.00115           
1898444 ,0.06432            ,-0.05557           ,-0.06435           ,0.00955            
1898445 ,0.07633            ,-0.05417           ,-0.06315           ,0.01317            
1898446 ,0.08602            ,-0.05007           ,-0.06720           ,0.00830            
1898447 ,0.08997            ,-0.04715           ,-0.07030           ,-0.00072           
1898448 ,0.08940            ,-0.04240           ,-0.07475           ,-0.00838           
1898449 ,0.09165            ,-0.04380           ,-0.07993           ,-0.01077           
1898450 ,0.09787            ,-0.05307           ,-0.08032           ,-0.00830           
1898451 ,0.10555            ,-0.06215           ,-0.07995           ,-0.00235           
1898452 ,0.11418            ,-0.06210           ,-0.08337           ,0.00487            
1898453 ,0.11700            ,-0.05840           ,-0.08887           ,0.00760            
1898454 ,0.11010            ,-0.05673           ,-0.08898           ,0.00325            
1898455 ,0.09775            ,-0.05365           ,-0.08800           ,-0.00315           
1898456 ,0.08957            ,-0.05450           ,-0.08865           ,-0.00410           
1898457 ,0.09355            ,-0.06117           ,-0.08598           ,0.00140            
1898458 ,0.10235            ,-0.06580           ,-0.08270           ,0.00975            
1898459 ,0.10585            ,-0.06155           ,-0.08303           ,0.01708            
1898460 ,0.10245            ,-0.05483           ,-0.08672           ,0.01792            
1898461 ,0.09465            ,-0.05085           ,-0.08645           ,0.01195            
1898462 ,0.08575            ,-0.04625           ,-0.08315           ,0.00360            
1898463 ,0.07945            ,-0.04860           ,-0.07885           ,0.00198            
1898464 ,0.08463            ,-0.05955           ,-0.07080           ,0.01025            
1898465 ,0.09540            ,-0.06838           ,-0.06295           ,0.02540            
1898466 ,0.10362            ,-0.06490           ,-0.05915           ,0.03730            
1898467 ,0.10610            ,-0.05525           ,-0.05855           ,0.03730            
1898468 ,0.10083            ,-0.04790           ,-0.05443           ,0.02757            
1898469 ,0.08555            ,-0.04190           ,-0.05023           ,0.01478            
1898470 ,0.06480            ,-0.04337           ,-0.04957           ,0.00723            
1898471 ,0.05460            ,-0.05357           ,-0.04835           ,0.00482            
1898472 ,0.05640            ,-0.06505           ,-0.04742           ,0.00832            
1898473 ,0.06495            ,-0.06840           ,-0.04818           ,0.01728            
1898474 ,0.07440            ,-0.06738           ,-0.04973           ,0.02458            
1898475 ,0.07855            ,-0.06712           ,-0.04712           ,0.02777            
1898476 ,0.07605            ,-0.06370           ,-0.04247           ,0.02860            
1898477 ,0.06945            ,-0.06538           ,-0.03797           ,0.03273            
1898478 ,0.06712            ,-0.07690           ,-0.03203           ,0.03932            
1898479 ,0.06990            ,-0.09150           ,-0.02710           ,0.05183            
1898480 ,0.07360            ,-0.09445           ,-0.02403           ,0.07165            
1898481 ,0.07292            ,-0.08868           ,-0.02192           ,0.09065            
1898482 ,0.06920            ,-0.08175           ,-0.01682           ,0.10262            
1898483 ,0.06293            ,-0.07382           ,-0.01403           ,0.10600            
1898484 ,0.05297            ,-0.07190           ,-0.01600           ,0.10783            
1898485 ,0.04665            ,-0.07930           ,-0.01740           ,0.11300            
1898486 ,0.05095            ,-0.08968           ,-0.01810           ,0.12515            
1898487 ,0.06157            ,-0.09218           ,-0.01927           ,0.14318            
1898488 ,0.07175            ,-0.09018           ,-0.02017           ,0.15782            
1898489 ,0.07995            ,-0.08777           ,-0.01410           ,0.16838            
1898490 ,0.08340            ,-0.08135           ,-0.00620           ,0.17847            
1898491 ,0.08008            ,-0.07877           ,-0.00310           ,0.19248            
1898492 ,0.07662            ,-0.08553           ,-0.00353           ,0.21140            
1898493 ,0.08265            ,-0.09742           ,-0.00790           ,0.23720            
1898494 ,0.09443            ,-0.10183           ,-0.01480           ,0.26810            
1898495 ,0.10240            ,-0.09792           ,-0.02013           ,0.29845            
1898496 ,0.10478            ,-0.09090           ,-0.01600           ,0.32525            
1898497 ,0.09985            ,-0.08215           ,-0.00788           ,0.35115            
1898498 ,0.08875            ,-0.07688           ,-0.00335           ,0.37457            
1898499 ,0.07597            ,-0.08087           ,-0.00317           ,0.37893            
1898500 ,0.07040            ,-0.09090           ,-0.00865           ,0.36743            
1898501 ,0.07240            ,-0.09213           ,-0.01785           ,0.36472            
1898502 ,0.07775            ,-0.08545           ,-0.02680           ,0.37607            
1898503 ,0.08450            ,-0.07893           ,-0.02875           ,0.38480            
1898504 ,0.08977            ,-0.07000           ,-0.02950           ,0.38448            
1898505 ,0.08930            ,-0.06365           ,-0.03155           ,0.38112            
1898506 ,0.08452            ,-0.06633           ,-0.03208           ,0.37918            
1898507 ,0.08688            ,-0.07572           ,-0.03335           ,0.38195            
1898508 ,0.10062            ,-0.07843           ,-0.03740           ,0.39805            
1898509 ,0.11985            ,-0.07385           ,-0.04155           ,0.42830            
1898510 ,0.13588            ,-0.06605           ,-0.03820           ,0.46173            
1898511 ,0.14282            ,-0.05467           ,-0.03458           ,0.48867            
1898512 ,0.13790            ,-0.04455           ,-0.03600           ,0.50867            
1898513 ,0.12675            ,-0.04363           ,-0.04178           ,0.52368            
1898514 ,0.12507            ,-0.05383           ,-0.05165           ,0.53787            
1898515 ,0.14315            ,-0.06107           ,-0.06378           ,0.56038            
1898516 ,0.17067            ,-0.06425           ,-0.07365           ,0.59250            
1898517 ,0.19553            ,-0.06598           ,-0.07243           ,0.62238            
1898518 ,0.21135            ,-0.06443           ,-0.06603           ,0.64163            
1898519 ,0.21285            ,-0.06307           ,-0.06057           ,0.64873            
1898520 ,0.19998            ,-0.06940           ,-0.05678           ,0.64593            
1898521 ,0.18612            ,-0.08210           ,-0.05652           ,0.63502            
1898522 ,0.19053            ,-0.08875           ,-0.06017           ,0.62187            
1898523 ,0.21345            ,-0.08763           ,-0.06335           ,0.60833            
1898524 ,0.24323            ,-0.08322           ,-0.05723           ,0.59380            
1898525 ,0.26995            ,-0.07550           ,-0.04795           ,0.58030            
1898526 ,0.28473            ,-0.06803           ,-0.04233           ,0.56862            
1898527 ,0.28858            ,-0.06730           ,-0.04085           ,0.55807            
1898528 ,0.28997            ,-0.07253           ,-0.04257           ,0.54505            
1898529 ,0.30420            ,-0.07315           ,-0.04755           ,0.53165            
1898530 ,0.33258            ,-0.06977           ,-0.05180           ,0.51998            
1898531 ,0.36733            ,-0.06438           ,-0.04747           ,0.50633            
1898532 ,0.40225            ,-0.05307           ,-0.04005           ,0.48905            
1898533 ,0.43130            ,-0.03960           ,-0.03528           ,0.46973            
1898534 ,0.45022            ,-0.03455           ,-0.03242           ,0.44932            
1898535 ,0.46098            ,-0.03900           ,-0.03213           ,0.42755            
1898536 ,0.47070            ,-0.03995           ,-0.03685           ,0.41000            
1898537 ,0.48360            ,-0.03475           ,-0.04240           ,0.40218            
1898538 ,0.49890            ,-0.02568           ,-0.03723           ,0.40020            
1898539 ,0.51158            ,-0.01488           ,-0.02625           ,0.39770            
1898540 ,0.51363            ,-0.00485           ,-0.01713           ,0.39100            
1898541 ,0.50372            ,-0.00445           ,-0.01317           ,0.38167            
1898542 ,0.49172            ,-0.01587           ,-0.01690           ,0.37170            
1898543 ,0.49148            ,-0.02450           ,-0.02853           ,0.36423            
1898544 ,0.51303            ,-0.02637           ,-0.04192           ,0.36613            
1898545 ,0.54830            ,-0.02458           ,-0.04430           ,0.37745            
1898546 ,0.57730            ,-0.01590           ,-0.04005           ,0.39013            
1898547 ,0.58913            ,-0.00512           ,-0.03585           ,0.39600            
1898548 ,0.58377            ,-0.00345           ,-0.03382           ,0.39530            
1898549 ,0.56930            ,-0.01158           ,-0.03605           ,0.39345            
1898550 ,0.55560            ,-0.01653           ,-0.04295           ,0.39597            
1898551 ,0.55175            ,-0.01622           ,-0.04857           ,0.40840            
1898552 ,0.54953            ,-0.01248           ,-0.03975           ,0.42665            
1898553 ,0.54190            ,-0.00383           ,-0.02132           ,0.44235            
1898554 ,0.53385            ,0.00605            ,-0.00580           ,0.44873            
1898555 ,0.52520            ,0.00785            ,0.00062            ,0.44815            
1898556 ,0.51365            ,0.00025            ,-0.00280           ,0.44153            
1898557 ,0.49702            ,-0.00748           ,-0.01587           ,0.43117            
1898558 ,0.48388            ,-0.01130           ,-0.03275           ,0.42278            
1898559 ,0.47978            ,-0.01027           ,-0.03860           ,0.42022            
1898560 ,0.48897            ,-0.00015           ,-0.03510           ,0.42245            
1898561 ,0.49523            ,0.01485            ,-0.02955           ,0.42347            
1898562 ,0.47390            ,0.02133            ,-0.02425           ,0.42188            
1898563 ,0.43325            ,0.01740            ,-0.02185           ,0.41623            
1898564 ,0.39773            ,0.01628            ,-0.02537           ,0.41163            
1898565 ,0.38530            ,0.01938            ,-0.03063           ,0.41463            
1898566 ,0.39295            ,0.02352            ,-0.02490           ,0.42620            
1898567 ,0.40470            ,0.03323            ,-0.01195           ,0.44005            
1898568 ,0.40238            ,0.04813            ,-0.00062           ,0.44820            
1898569 ,0.38190            ,0.05850            ,0.00482            ,0.44873            
1898570 ,0.35925            ,0.06268            ,0.00277            ,0.44253            
1898571 ,0.34698            ,0.06932            ,-0.00707           ,0.43425            
1898572 ,0.34608            ,0.07780            ,-0.01855           ,0.43243            
1898573 ,0.34930            ,0.09150            ,-0.01737           ,0.44155            
1898574 ,0.34975            ,0.11605            ,-0.00530           ,0.45555            
1898575 ,0.34278            ,0.13853            ,0.00920            ,0.46332            
1898576 ,0.33185            ,0.14425            ,0.02015            ,0.46185            
1898577 ,0.32185            ,0.13680            ,0.02330            ,0.45103            
1898578 ,0.31153            ,0.13260            ,0.01620            ,0.43657            
1898579 ,0.30010            ,0.13550            ,0.00478            ,0.42743            
1898580 ,0.29615            ,0.14575            ,0.00382            ,0.42873            
1898581 ,0.29990            ,0.16833            ,0.01335            ,0.43657            
1898582 ,0.30515            ,0.20008            ,0.02638            ,0.44290            
1898583 ,0.30312            ,0.22037            ,0.03875            ,0.44570            
1898584 ,0.29165            ,0.22403            ,0.04900            ,0.44375            
1898585 ,0.27050            ,0.22642            ,0.05383            ,0.43930            
1898586 ,0.24757            ,0.23233            ,0.05377            ,0.43762            
1898587 ,0.24125            ,0.23705            ,0.05818            ,0.44375            
1898588 ,0.24988            ,0.24250            ,0.06820            ,0.45470            
1898589 ,0.25667            ,0.24928            ,0.08053            ,0.46142            
1898590 ,0.25198            ,0.24813            ,0.09223            ,0.45927            
1898591 ,0.23643            ,0.23722            ,0.10183            ,0.44935            
1898592 ,0.21408            ,0.22837            ,0.10758            ,0.43315            
1898593 ,0.19153            ,0.22715            ,0.11297            ,0.41707            
1898594 ,0.18440            ,0.23120            ,0.12878            ,0.40810            
1898595 ,0.19158            ,0.23820            ,0.15560            ,0.40473            
1898596 ,0.19743            ,0.24720            ,0.18815            ,0.39865            
1898597 ,0.19155            ,0.24493            ,0.22023            ,0.38395            
1898598 ,0.18050            ,0.22703            ,0.24510            ,0.36275            
1898599 ,0.17060            ,0.21198            ,0.25975            ,0.33755            
1898600 ,0.16255            ,0.20547            ,0.27032            ,0.31315            
1898601 ,0.15755            ,0.19830            ,0.28960            ,0.29560            
1898602 ,0.15700            ,0.19255            ,0.31803            ,0.28608            
1898603 ,0.15725            ,0.19473            ,0.34557            ,0.27915            
1898604 ,0.15340            ,0.19198            ,0.36330            ,0.26845            
1898605 ,0.14665            ,0.17920            ,0.36540            ,0.25340            
1898606 ,0.13425            ,0.16673            ,0.35183            ,0.23588            
1898607 ,0.11988            ,0.15673            ,0.33098            ,0.22170            
1898608 ,0.11338            ,0.14503            ,0.31893            ,0.21455            
1898609 ,0.12040            ,0.13695            ,0.31940            ,0.21468            
