AstroVIEW X
Type, Original
Time, 01/01/2002 12:14:35 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 10223
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2359500 ,0.01442            ,-0.00188           ,-0.00050           ,-0.00435           
2359501 ,0.01060            ,-0.00145           ,-0.00733           ,-0.00383           
2359502 ,-0.00488           ,0.00193            ,-0.00685           ,-0.00140           
2359503 ,-0.01385           ,0.00368            ,-0.00443           ,0.00210            
2359504 ,-0.01067           ,0.00115            ,0.00080            ,0.00470            
2359505 ,-0.00262           ,-0.00338           ,0.00857            ,0.00235            
2359506 ,0.00637            ,-0.00333           ,0.00950            ,-0.00280           
2359507 ,0.01320            ,-0.00217           ,-0.00060           ,-0.00427           
2359508 ,0.01178            ,-0.00140           ,-0.00780           ,-0.00300           
2359509 ,-0.00140           ,0.00235            ,-0.00733           ,-0.00055           
2359510 ,-0.01277           ,0.00430            ,-0.00398           ,0.00287            
2359511 ,-0.01143           ,0.00152            ,0.00110            ,0.00505            
2359512 ,-0.00365           ,-0.00362           ,0.00867            ,0.00248            
2359513 ,0.00450            ,-0.00420           ,0.00955            ,-0.00300           
2359514 ,0.01135            ,-0.00283           ,-0.00020           ,-0.00435           
2359515 ,0.01205            ,-0.00165           ,-0.00798           ,-0.00310           
2359516 ,0.00248            ,0.00245            ,-0.00750           ,-0.00048           
2359517 ,-0.01012           ,0.00495            ,-0.00385           ,0.00295            
2359518 ,-0.01088           ,0.00262            ,0.00137            ,0.00457            
2359519 ,-0.00450           ,-0.00325           ,0.00880            ,0.00223            
2359520 ,0.00282            ,-0.00443           ,0.00995            ,-0.00367           
2359521 ,0.00962            ,-0.00307           ,-0.00022           ,-0.00525           
2359522 ,0.01158            ,-0.00198           ,-0.00905           ,-0.00360           
2359523 ,0.00528            ,0.00243            ,-0.00883           ,-0.00045           
2359524 ,-0.00748           ,0.00553            ,-0.00430           ,0.00373            
2359525 ,-0.01067           ,0.00337            ,0.00157            ,0.00545            
2359526 ,-0.00507           ,-0.00322           ,0.00930            ,0.00248            
2359527 ,0.00160            ,-0.00505           ,0.01023            ,-0.00357           
2359528 ,0.00740            ,-0.00410           ,-0.00020           ,-0.00572           
2359529 ,0.01040            ,-0.00217           ,-0.00977           ,-0.00398           
2359530 ,0.00665            ,0.00227            ,-0.01000           ,-0.00050           
2359531 ,-0.00507           ,0.00645            ,-0.00467           ,0.00412            
2359532 ,-0.01027           ,0.00453            ,0.00165            ,0.00595            
2359533 ,-0.00603           ,-0.00290           ,0.00960            ,0.00310            
2359534 ,0.00050            ,-0.00548           ,0.01075            ,-0.00360           
2359535 ,0.00525            ,-0.00435           ,0.00018            ,-0.00635           
2359536 ,0.00842            ,-0.00245           ,-0.01012           ,-0.00460           
2359537 ,0.00692            ,0.00207            ,-0.01077           ,-0.00048           
2359538 ,-0.00215           ,0.00692            ,-0.00538           ,0.00425            
2359539 ,-0.00960           ,0.00565            ,0.00198            ,0.00637            
2359540 ,-0.00685           ,-0.00202           ,0.01010            ,0.00362            
2359541 ,-0.00035           ,-0.00550           ,0.01130            ,-0.00327           
2359542 ,0.00357            ,-0.00498           ,0.00102            ,-0.00698           
2359543 ,0.00655            ,-0.00327           ,-0.01015           ,-0.00530           
2359544 ,0.00662            ,0.00130            ,-0.01148           ,-0.00105           
2359545 ,0.00090            ,0.00717            ,-0.00640           ,0.00440            
2359546 ,-0.00750           ,0.00675            ,0.00150            ,0.00725            
2359547 ,-0.00670           ,-0.00112           ,0.01062            ,0.00432            
2359548 ,-0.00102           ,-0.00575           ,0.01223            ,-0.00310           
2359549 ,0.00243            ,-0.00583           ,0.00168            ,-0.00750           
2359550 ,0.00475            ,-0.00383           ,-0.01065           ,-0.00612           
2359551 ,0.00570            ,0.00065            ,-0.01262           ,-0.00160           
2359552 ,0.00280            ,0.00730            ,-0.00740           ,0.00468            
2359553 ,-0.00505           ,0.00785            ,0.00115            ,0.00800            
2359554 ,-0.00635           ,0.00000            ,0.01125            ,0.00525            
2359555 ,-0.00157           ,-0.00557           ,0.01342            ,-0.00240           
2359556 ,0.00202            ,-0.00605           ,0.00325            ,-0.00753           
2359557 ,0.00320            ,-0.00472           ,-0.01048           ,-0.00685           
2359558 ,0.00453            ,-0.00048           ,-0.01362           ,-0.00205           
2359559 ,0.00362            ,0.00715            ,-0.00857           ,0.00462            
2359560 ,-0.00230           ,0.00853            ,0.00045            ,0.00873            
2359561 ,-0.00557           ,0.00150            ,0.01145            ,0.00653            
2359562 ,-0.00198           ,-0.00520           ,0.01445            ,-0.00175           
2359563 ,0.00143            ,-0.00670           ,0.00443            ,-0.00807           
2359564 ,0.00155            ,-0.00545           ,-0.00990           ,-0.00820           
2359565 ,0.00273            ,-0.00100           ,-0.01408           ,-0.00300           
2359566 ,0.00340            ,0.00673            ,-0.00965           ,0.00395            
2359567 ,0.00043            ,0.00928            ,-0.00072           ,0.00948            
2359568 ,-0.00427           ,0.00290            ,0.01103            ,0.00803            
2359569 ,-0.00228           ,-0.00448           ,0.01542            ,-0.00030           
2359570 ,0.00125            ,-0.00715           ,0.00587            ,-0.00805           
2359571 ,0.00068            ,-0.00633           ,-0.00898           ,-0.00872           
2359572 ,0.00055            ,-0.00238           ,-0.01445           ,-0.00357           
2359573 ,0.00243            ,0.00615            ,-0.01088           ,0.00375            
2359574 ,0.00223            ,0.00987            ,-0.00238           ,0.00990            
2359575 ,-0.00298           ,0.00450            ,0.01062            ,0.00937            
2359576 ,-0.00252           ,-0.00370           ,0.01628            ,0.00080            
2359577 ,0.00052            ,-0.00730           ,0.00742            ,-0.00830           
2359578 ,-0.00045           ,-0.00715           ,-0.00833           ,-0.01005           
2359579 ,-0.00115           ,-0.00322           ,-0.01508           ,-0.00525           
2359580 ,0.00077            ,0.00543            ,-0.01240           ,0.00250            
2359581 ,0.00360            ,0.01017            ,-0.00390           ,0.00962            
2359582 ,-0.00033           ,0.00570            ,0.00990            ,0.01005            
2359583 ,-0.00162           ,-0.00283           ,0.01708            ,0.00220            
2359584 ,0.00015            ,-0.00722           ,0.00910            ,-0.00775           
2359585 ,-0.00080           ,-0.00772           ,-0.00725           ,-0.01038           
2359586 ,-0.00307           ,-0.00460           ,-0.01515           ,-0.00610           
2359587 ,-0.00095           ,0.00410            ,-0.01322           ,0.00165            
2359588 ,0.00307            ,0.00967            ,-0.00522           ,0.00948            
2359589 ,0.00245            ,0.00673            ,0.00870            ,0.01108            
2359590 ,-0.00040           ,-0.00202           ,0.01750            ,0.00362            
2359591 ,0.00023            ,-0.00722           ,0.01123            ,-0.00725           
2359592 ,-0.00055           ,-0.00885           ,-0.00548           ,-0.01098           
2359593 ,-0.00388           ,-0.00605           ,-0.01472           ,-0.00717           
2359594 ,-0.00290           ,0.00280            ,-0.01367           ,0.00065            
2359595 ,0.00255            ,0.00958            ,-0.00653           ,0.00920            
2359596 ,0.00503            ,0.00792            ,0.00750            ,0.01195            
2359597 ,0.00148            ,-0.00048           ,0.01800            ,0.00520            
2359598 ,0.00090            ,-0.00643           ,0.01300            ,-0.00677           
2359599 ,-0.00070           ,-0.00893           ,-0.00398           ,-0.01205           
2359600 ,-0.00475           ,-0.00688           ,-0.01430           ,-0.00870           
2359601 ,-0.00440           ,0.00177            ,-0.01448           ,-0.00070           
2359602 ,0.00150            ,0.00937            ,-0.00765           ,0.00865            
2359603 ,0.00650            ,0.00905            ,0.00600            ,0.01253            
2359604 ,0.00357            ,0.00107            ,0.01803            ,0.00723            
2359605 ,0.00110            ,-0.00557           ,0.01475            ,-0.00535           
2359606 ,-0.00075           ,-0.00888           ,-0.00220           ,-0.01225           
2359607 ,-0.00538           ,-0.00798           ,-0.01343           ,-0.00955           
2359608 ,-0.00595           ,0.00032            ,-0.01470           ,-0.00185           
2359609 ,0.00015            ,0.00835            ,-0.00895           ,0.00775            
2359610 ,0.00732            ,0.00923            ,0.00462            ,0.01303            
2359611 ,0.00653            ,0.00202            ,0.01730            ,0.00890            
2359612 ,0.00227            ,-0.00485           ,0.01565            ,-0.00357           
2359613 ,-0.00028           ,-0.00920           ,-0.00083           ,-0.01198           
2359614 ,-0.00553           ,-0.00915           ,-0.01285           ,-0.01093           
2359615 ,-0.00788           ,-0.00145           ,-0.01563           ,-0.00340           
2359616 ,-0.00238           ,0.00735            ,-0.01010           ,0.00648            
2359617 ,0.00673            ,0.00942            ,0.00262            ,0.01262            
2359618 ,0.00937            ,0.00328            ,0.01633            ,0.00995            
2359619 ,0.00443            ,-0.00372           ,0.01650            ,-0.00212           
2359620 ,0.00045            ,-0.00857           ,0.00093            ,-0.01132           
2359621 ,-0.00512           ,-0.00927           ,-0.01195           ,-0.01185           
2359622 ,-0.00903           ,-0.00225           ,-0.01505           ,-0.00470           
2359623 ,-0.00435           ,0.00707            ,-0.01170           ,0.00555            
2359624 ,0.00560            ,0.01015            ,0.00027            ,0.01262            
2359625 ,0.01130            ,0.00462            ,0.01472            ,0.01115            
2359626 ,0.00653            ,-0.00217           ,0.01685            ,-0.00020           
2359627 ,0.00082            ,-0.00755           ,0.00225            ,-0.01127           
2359628 ,-0.00510           ,-0.00943           ,-0.01112           ,-0.01280           
2359629 ,-0.01010           ,-0.00362           ,-0.01527           ,-0.00620           
2359630 ,-0.00695           ,0.00587            ,-0.01217           ,0.00428            
2359631 ,0.00360            ,0.00983            ,-0.00093           ,0.01267            
2359632 ,0.01245            ,0.00535            ,0.01355            ,0.01275            
2359633 ,0.00882            ,-0.00078           ,0.01742            ,0.00227            
2359634 ,0.00182            ,-0.00677           ,0.00428            ,-0.00967           
2359635 ,-0.00510           ,-0.00965           ,-0.00925           ,-0.01285           
2359636 ,-0.01095           ,-0.00475           ,-0.01500           ,-0.00717           
2359637 ,-0.00960           ,0.00482            ,-0.01308           ,0.00318            
2359638 ,0.00073            ,0.00970            ,-0.00262           ,0.01187            
2359639 ,0.01215            ,0.00595            ,0.01195            ,0.01335            
2359640 ,0.01198            ,0.00015            ,0.01725            ,0.00395            
2359641 ,0.00350            ,-0.00603           ,0.00543            ,-0.00870           
2359642 ,-0.00505           ,-0.00982           ,-0.00762           ,-0.01353           
2359643 ,-0.01098           ,-0.00607           ,-0.01393           ,-0.00883           
2359644 ,-0.01120           ,0.00362            ,-0.01325           ,0.00115            
2359645 ,-0.00152           ,0.00925            ,-0.00385           ,0.01062            
2359646 ,0.01167            ,0.00673            ,0.01103            ,0.01328            
2359647 ,0.01540            ,0.00118            ,0.01725            ,0.00520            
2359648 ,0.00642            ,-0.00515           ,0.00707            ,-0.00733           
2359649 ,-0.00380           ,-0.00955           ,-0.00648           ,-0.01325           
2359650 ,-0.01090           ,-0.00720           ,-0.01327           ,-0.00967           
2359651 ,-0.01260           ,0.00245            ,-0.01332           ,-0.00015           
2359652 ,-0.00412           ,0.00845            ,-0.00525           ,0.00962            
2359653 ,0.00973            ,0.00700            ,0.00905            ,0.01333            
2359654 ,0.01722            ,0.00182            ,0.01610            ,0.00662            
2359655 ,0.00930            ,-0.00390           ,0.00773            ,-0.00607           
2359656 ,-0.00267           ,-0.00917           ,-0.00443           ,-0.01330           
2359657 ,-0.01093           ,-0.00800           ,-0.01198           ,-0.01082           
2359658 ,-0.01382           ,0.00162            ,-0.01358           ,-0.00195           
2359659 ,-0.00690           ,0.00825            ,-0.00670           ,0.00842            
2359660 ,0.00750            ,0.00757            ,0.00730            ,0.01335            
2359661 ,0.01810            ,0.00273            ,0.01508            ,0.00785            
2359662 ,0.01228            ,-0.00248           ,0.00823            ,-0.00433           
2359663 ,-0.00172           ,-0.00835           ,-0.00317           ,-0.01277           
2359664 ,-0.01148           ,-0.00857           ,-0.01090           ,-0.01162           
2359665 ,-0.01493           ,0.00057            ,-0.01320           ,-0.00338           
2359666 ,-0.00920           ,0.00753            ,-0.00733           ,0.00740            
2359667 ,0.00493            ,0.00778            ,0.00603            ,0.01315            
2359668 ,0.01803            ,0.00340            ,0.01435            ,0.00920            
2359669 ,0.01622            ,-0.00160           ,0.00882            ,-0.00262           
2359670 ,0.00023            ,-0.00755           ,-0.00193           ,-0.01120           
2359671 ,-0.01180           ,-0.00857           ,-0.00943           ,-0.01138           
2359672 ,-0.01620           ,-0.00088           ,-0.01267           ,-0.00405           
2359673 ,-0.01158           ,0.00642            ,-0.00810           ,0.00607            
2359674 ,0.00187            ,0.00762            ,0.00448            ,0.01320            
2359675 ,0.01615            ,0.00385            ,0.01297            ,0.01037            
2359676 ,0.01867            ,-0.00057           ,0.00870            ,-0.00055           
2359677 ,0.00418            ,-0.00630           ,-0.00078           ,-0.00935           
2359678 ,-0.01008           ,-0.00845           ,-0.00817           ,-0.01048           
2359679 ,-0.01550           ,-0.00130           ,-0.01198           ,-0.00460           
2359680 ,-0.01305           ,0.00587            ,-0.00870           ,0.00548            
2359681 ,-0.00107           ,0.00785            ,0.00300            ,0.01262            
2359682 ,0.01412            ,0.00445            ,0.01178            ,0.01117            
2359683 ,0.02040            ,0.00060            ,0.00860            ,0.00148            
2359684 ,0.00798            ,-0.00515           ,0.00000            ,-0.00735           
2359685 ,-0.00817           ,-0.00800           ,-0.00670           ,-0.00922           
2359686 ,-0.01555           ,-0.00225           ,-0.01067           ,-0.00438           
2359687 ,-0.01405           ,0.00525            ,-0.00877           ,0.00493            
2359688 ,-0.00343           ,0.00765            ,0.00193            ,0.01248            
2359689 ,0.01237            ,0.00455            ,0.01110            ,0.01208            
2359690 ,0.02133            ,0.00073            ,0.00840            ,0.00232            
2359691 ,0.01187            ,-0.00443           ,0.00060            ,-0.00688           
2359692 ,-0.00653           ,-0.00805           ,-0.00550           ,-0.01012           
2359693 ,-0.01620           ,-0.00327           ,-0.00958           ,-0.00635           
2359694 ,-0.01550           ,0.00357            ,-0.00857           ,0.00252            
2359695 ,-0.00635           ,0.00628            ,0.00118            ,0.01053            
2359696 ,0.00945            ,0.00328            ,0.01017            ,0.01085            
2359697 ,0.02072            ,0.00040            ,0.00787            ,0.00260            
2359698 ,0.01490            ,-0.00422           ,0.00032            ,-0.00667           
2359699 ,-0.00438           ,-0.00795           ,-0.00505           ,-0.01027           
2359700 ,-0.01620           ,-0.00457           ,-0.00853           ,-0.00757           
2359701 ,-0.01675           ,0.00240            ,-0.00843           ,0.00045            
2359702 ,-0.00885           ,0.00550            ,0.00060            ,0.00865            
2359703 ,0.00635            ,0.00270            ,0.00903            ,0.01058            
2359704 ,0.01930            ,0.00027            ,0.00737            ,0.00282            
2359705 ,0.01800            ,-0.00375           ,-0.00005           ,-0.00680           
2359706 ,-0.00035           ,-0.00720           ,-0.00448           ,-0.01060           
2359707 ,-0.01490           ,-0.00490           ,-0.00770           ,-0.00843           
2359708 ,-0.01703           ,0.00135            ,-0.00790           ,-0.00133           
2359709 ,-0.01027           ,0.00480            ,0.00040            ,0.00710            
2359710 ,0.00362            ,0.00232            ,0.00882            ,0.00958            
2359711 ,0.01750            ,-0.00012           ,0.00735            ,0.00300            
2359712 ,0.01977            ,-0.00365           ,0.00012            ,-0.00640           
2359713 ,0.00403            ,-0.00683           ,-0.00393           ,-0.00998           
2359714 ,-0.01288           ,-0.00510           ,-0.00650           ,-0.00838           
2359715 ,-0.01737           ,0.00087            ,-0.00695           ,-0.00215           
2359716 ,-0.01148           ,0.00418            ,0.00040            ,0.00587            
2359717 ,0.00075            ,0.00200            ,0.00830            ,0.00925            
2359718 ,0.01483            ,-0.00038           ,0.00662            ,0.00405            
2359719 ,0.02027            ,-0.00300           ,-0.00090           ,-0.00530           
2359720 ,0.00815            ,-0.00603           ,-0.00440           ,-0.00905           
2359721 ,-0.01077           ,-0.00453           ,-0.00617           ,-0.00762           
2359722 ,-0.01753           ,0.00127            ,-0.00640           ,-0.00267           
2359723 ,-0.01230           ,0.00437            ,0.00030            ,0.00505            
2359724 ,-0.00138           ,0.00218            ,0.00780            ,0.00907            
2359725 ,0.01265            ,0.00012            ,0.00665            ,0.00462            
2359726 ,0.01967            ,-0.00285           ,-0.00083           ,-0.00483           
2359727 ,0.01160            ,-0.00527           ,-0.00460           ,-0.00838           
2359728 ,-0.00765           ,-0.00398           ,-0.00570           ,-0.00685           
2359729 ,-0.01682           ,0.00102            ,-0.00583           ,-0.00238           
2359730 ,-0.01353           ,0.00425            ,0.00045            ,0.00423            
2359731 ,-0.00325           ,0.00220            ,0.00753            ,0.00862            
2359732 ,0.00930            ,-0.00022           ,0.00642            ,0.00482            
2359733 ,0.01778            ,-0.00240           ,-0.00125           ,-0.00393           
2359734 ,0.01345            ,-0.00465           ,-0.00520           ,-0.00765           
2359735 ,-0.00427           ,-0.00388           ,-0.00540           ,-0.00630           
2359736 ,-0.01598           ,0.00150            ,-0.00533           ,-0.00262           
2359737 ,-0.01455           ,0.00410            ,0.00052            ,0.00335            
2359738 ,-0.00498           ,0.00198            ,0.00748            ,0.00773            
2359739 ,0.00673            ,-0.00080           ,0.00605            ,0.00455            
2359740 ,0.01585            ,-0.00275           ,-0.00170           ,-0.00380           
2359741 ,0.01455            ,-0.00455           ,-0.00555           ,-0.00770           
2359742 ,-0.00040           ,-0.00375           ,-0.00533           ,-0.00577           
2359743 ,-0.01458           ,0.00123            ,-0.00450           ,-0.00248           
2359744 ,-0.01520           ,0.00385            ,0.00120            ,0.00305            
2359745 ,-0.00612           ,0.00152            ,0.00735            ,0.00728            
2359746 ,0.00478            ,-0.00140           ,0.00628            ,0.00475            
2359747 ,0.01430            ,-0.00295           ,-0.00152           ,-0.00310           
2359748 ,0.01472            ,-0.00462           ,-0.00560           ,-0.00693           
2359749 ,0.00380            ,-0.00360           ,-0.00515           ,-0.00515           
2359750 ,-0.01198           ,0.00168            ,-0.00333           ,-0.00188           
2359751 ,-0.01488           ,0.00410            ,0.00220            ,0.00282            
